elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
531;11.72;-0.45;531;-0.06;-0.28
532;15.07;-0.17;532;-0.04;-0.28
533;11.47;-0.45;533;-0.06;-0.3
534;14.74;-0.17;534;-0.05;-0.3
535;11.21;-0.45;535;-0.03;-0.24
536;14.42;-0.17;536;-0.03;-0.25
537;1.67;-0.89;537;-0.01;-0.24
538;5.02;-0.81;538;-0.01;-0.25
539;8.37;-0.67;539;-0.04;-0.24
540;1.6;-0.89;540;-0.04;-0.25
541;1.64;-0.89;541;-0.06;-0.24
542;8.01;-0.67;542;-0.06;-0.25
543;4.81;-0.81;543;0.06;-0.27
544;8.19;-0.67;544;0.04;-0.27
545;4.91;-0.81;545;0.03;-0.27
546;12.47;-0.45;546;0.01;-0.27
547;16.04;-0.17;547;0.04;-0.28
548;12.22;-0.45;548;0.05;-0.3
549;15.71;-0.17;549;0.06;-0.28
550;11.97;-0.45;550;0.06;-0.3
551;15.39;-0.17;551;0.03;-0.28
552;8.91;-0.67;552;0.03;-0.3
553;8.73;-0.67;553;0.01;-0.28
554;8.55;-0.67;554;0.02;-0.3
555;1.78;-0.89;555;0.04;-0.24
556;5.35;-0.81;556;0.04;-0.25
557;1.75;-0.89;557;0.06;-0.24
558;5.24;-0.81;558;0.06;-0.25
559;1.71;-0.89;559;0.03;-0.24
560;5.13;-0.81;560;0.03;-0.25
561;-4.37;-0.81;561;0.01;-0.24
562;-1.46;-0.89;562;0.01;-0.25
563;-4.16;-0.81;563;-0.07;-0.41
564;-4.27;-0.81;564;-0.05;-0.41
565;-1.39;-0.89;565;-0.03;-0.41
566;-1.42;-0.89;566;-0.02;-0.41
567;-7.29;-0.67;567;0;-0.41
568;-7.11;-0.67;568;0.02;-0.41
569;-6.93;-0.67;569;0.03;-0.41
570;-13.12;-0.17;570;0.05;-0.41
571;-10.21;-0.45;571;0.07;-0.41
572;-12.47;-0.17;572;0;-0.39
573;-12.8;-0.17;573;0;-0.38
574;-9.7;-0.45;574;0;-0.36
575;-9.95;-0.45;575;0;-0.34
576;-4.7;-0.81;576;0;-0.33
577;-1.57;-0.89;577;-0.02;-0.36
578;-4.59;-0.81;578;-0.03;-0.36
579;-1.53;-0.89;579;-0.05;-0.36
580;-4.48;-0.81;580;-0.07;-0.36
581;-1.49;-0.89;581;-0.03;-0.38
582;-7.83;-0.67;582;-0.03;-0.39
583;-7.65;-0.67;583;-0.02;-0.38
584;-7.47;-0.67;584;-0.02;-0.39
585;-14.09;-0.17;585;-0.07;-0.38
586;-10.96;-0.45;586;-0.05;-0.38
587;-13.45;-0.17;587;-0.07;-0.39
588;-13.77;-0.17;588;-0.05;-0.39
589;-10.46;-0.45;589;-0.03;-0.33
590;-10.71;-0.45;590;-0.03;-0.34
591;10.21;-0.45;591;-0.02;-0.33
592;13.12;-0.17;592;-0.02;-0.34
593;9.95;-0.45;593;-0.06;-0.33
594;12.8;-0.17;594;-0.05;-0.33
595;9.7;-0.45;595;-0.06;-0.34
596;12.47;-0.17;596;-0.05;-0.34
597;7.29;-0.67;597;0.07;-0.36
598;7.11;-0.67;598;0.05;-0.36
599;6.93;-0.67;599;0.03;-0.36
600;1.46;-0.89;600;0.02;-0.36
601;4.37;-0.81;601;0.05;-0.38
602;1.39;-0.89;602;0.05;-0.39
603;1.42;-0.89;603;0.07;-0.38
604;4.16;-0.81;604;0.07;-0.39
605;4.27;-0.81;605;0.03;-0.38
606;10.96;-0.45;606;0.03;-0.39
607;14.09;-0.17;607;0.02;-0.38
608;10.46;-0.45;608;0.02;-0.39
609;10.71;-0.45;609;0.05;-0.33
610;13.45;-0.17;610;0.05;-0.34
611;13.77;-0.17;611;0.06;-0.33
612;7.83;-0.67;612;0.06;-0.34
613;7.65;-0.67;613;0.03;-0.33
614;7.47;-0.67;614;0.03;-0.34
615;1.57;-0.89;615;0.02;-0.33
616;4.7;-0.81;616;0.02;-0.34
617;1.53;-0.89;617;0;-0.52
