elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
612;17.62;-1.51;612;0.17;-0.9
613;17.21;-1.51;613;0.08;-0.86
614;16.81;-1.51;614;0.08;-0.9
615;3.52;-1.99;615;0.04;-0.86
616;10.57;-1.83;616;0.04;-0.9
617;3.44;-1.99;617;0;-1.37
618;10.33;-1.83;618;0;-1.32
619;3.36;-1.99;619;0;-1.27
620;10.08;-1.83;620;0;-1.22
621;-8.38;-1.83;621;0;-1.17
622;-2.79;-1.99;622;0;-1.13
623;-8.14;-1.83;623;-0.05;-1.27
624;-2.71;-1.99;624;-0.1;-1.27
625;-7.9;-1.83;625;-0.15;-1.27
626;-2.63;-1.99;626;-0.19;-1.27
627;-13.97;-1.51;627;-0.1;-1.32
628;-13.57;-1.51;628;-0.1;-1.37
629;-13.16;-1.51;629;-0.05;-1.32
630;-25.15;-0.39;630;-0.05;-1.37
631;-19.56;-1.02;631;-0.2;-1.32
632;-23.69;-0.39;632;-0.15;-1.32
633;-24.42;-0.39;633;-0.2;-1.37
634;-18.43;-1.02;634;-0.15;-1.37
635;-18.99;-1.02;635;-0.09;-1.13
636;-9.11;-1.83;636;-0.09;-1.17
637;-3.04;-1.99;637;-0.1;-1.22
638;-8.87;-1.83;638;-0.05;-1.17
639;-2.96;-1.99;639;-0.05;-1.13
640;-8.63;-1.83;640;-0.05;-1.22
641;-2.88;-1.99;641;-0.19;-1.17
642;-27.34;-0.39;642;-0.14;-1.17
643;-21.26;-1.02;643;-0.18;-1.13
644;-15.19;-1.51;644;-0.14;-1.13
645;-25.88;-0.39;645;-0.19;-1.22
646;-26.61;-0.39;646;-0.14;-1.22
647;-14.38;-1.51;647;0.19;-1.27
648;-20.13;-1.02;648;0.15;-1.27
649;-14.78;-1.51;649;0.1;-1.27
650;-20.7;-1.02;650;0.05;-1.27
651;19.56;-1.02;651;0.15;-1.32
652;25.15;-0.39;652;0.15;-1.37
653;18.99;-1.02;653;0.2;-1.32
654;24.42;-0.39;654;0.2;-1.37
655;18.43;-1.02;655;0.1;-1.32
656;23.69;-0.39;656;0.1;-1.37
657;13.97;-1.51;657;0.05;-1.32
658;13.57;-1.51;658;0.05;-1.37
659;13.16;-1.51;659;0.14;-1.13
660;2.79;-1.99;660;0.14;-1.17
661;8.38;-1.83;661;0.14;-1.22
662;2.63;-1.99;662;0.19;-1.17
663;2.71;-1.99;663;0.18;-1.13
664;7.9;-1.83;664;0.19;-1.22
665;8.14;-1.83;665;0.05;-1.17
666;21.26;-1.02;666;0.09;-1.17
667;27.34;-0.39;667;0.05;-1.13
668;20.7;-1.02;668;0.09;-1.13
669;26.61;-0.39;669;0.05;-1.22
670;20.13;-1.02;670;0.1;-1.22
671;25.88;-0.39;671;-0.25;-2.87
672;15.19;-1.51;672;-0.19;-2.87
673;14.78;-1.51;673;-0.13;-2.87
674;14.38;-1.51;674;-0.06;-2.87
675;3.04;-1.99;675;0;-2.87
676;9.11;-1.83;676;0.06;-2.87
677;2.96;-1.99;677;0.13;-2.87
678;8.87;-1.83;678;0.19;-2.87
679;2.88;-1.99;679;0.25;-2.87
680;8.63;-1.83;680;-0.23;-2.07
681;-6.68;-1.83;681;-0.17;-2.07
682;-2.23;-1.99;682;-0.12;-2.07
683;-6.44;-1.83;683;-0.06;-2.07
684;-2.15;-1.99;684;0;-2.07
685;-6.2;-1.83;685;0.06;-2.07
686;-2.07;-1.99;686;0.12;-2.07
687;-20.05;-0.39;687;0.17;-2.07
688;-15.59;-1.02;688;0.23;-2.07
689;-11.14;-1.51;689;-0.22;-1.74
690;-18.59;-0.39;690;-0.16;-1.74
691;-19.32;-0.39;691;-0.11;-1.74
692;-14.46;-1.02;692;-0.05;-1.73
693;-15.03;-1.02;693;0;-1.73
694;-10.33;-1.51;694;0.05;-1.73
695;-10.73;-1.51;695;0.11;-1.74
696;-7.65;-1.83;696;0.16;-1.74
697;-2.55;-1.99;697;0.22;-1.74
698;-7.41;-1.83;698;0;-1.68
699;-2.47;-1.99;699;0;-1.63
700;-6.93;-1.83;700;0;-1.57
701;-7.17;-1.83;701;0;-1.52
702;-2.31;-1.99;702;0;-1.47
703;-2.39;-1.99;703;-0.05;-1.57
704;-22.23;-0.39;704;-0.1;-1.57
705;-22.96;-0.39;705;-0.16;-1.57
706;-17.29;-1.02;706;-0.21;-1.58
707;-17.86;-1.02;707;-0.11;-1.63
708;-12.35;-1.51;708;-0.11;-1.68
709;-12.76;-1.51;709;-0.05;-1.63
710;-20.78;-0.39;710;-0.05;-1.68
711;-21.51;-0.39;711;-0.21;-1.63
712;-11.54;-1.51;712;-0.16;-1.63
713;-16.16;-1.02;713;-0.21;-1.68
714;-11.95;-1.51;714;-0.16;-1.68
715;-16.73;-1.02;715;-0.1;-1.47
716;15.59;-1.02;716;-0.1;-1.52
717;20.05;-0.39;717;-0.05;-1.47
718;14.46;-1.02;718;-0.05;-1.52
719;15.03;-1.02;719;-0.2;-1.47
720;18.59;-0.39;720;-0.15;-1.47
721;19.32;-0.39;721;-0.21;-1.52
722;11.14;-1.51;722;-0.16;-1.52
723;10.73;-1.51;723;0.21;-1.58
724;10.33;-1.51;724;0.16;-1.57
725;2.23;-1.99;725;0.1;-1.57
726;6.68;-1.83;726;0.05;-1.57
727;2.07;-1.99;727;0.16;-1.63
728;2.15;-1.99;728;0.16;-1.68
729;6.2;-1.83;729;0.21;-1.63
730;6.44;-1.83;730;0.21;-1.68
731;17.29;-1.02;731;0.05;-1.63
732;17.86;-1.02;732;0.11;-1.63
733;22.23;-0.39;733;0.05;-1.68
734;22.96;-0.39;734;0.11;-1.68
735;16.73;-1.02;735;0.15;-1.47
736;21.51;-0.39;736;0.16;-1.52
737;16.16;-1.02;737;0.2;-1.47
738;20.78;-0.39;738;0.21;-1.52
739;2.47;-1.99;739;0.1;-1.47
740;2.55;-1.99;740;0.1;-1.52
741;7.41;-1.83;741;0.05;-1.47
742;7.65;-1.83;742;0.05;-1.52
743;12.35;-1.51;743;0;-2.02
744;12.76;-1.51;744;0;-1.96
745;2.31;-1.99;745;0;-1.9
746;2.39;-1.99;746;0;-1.85
747;6.93;-1.83;747;0;-1.79
748;7.17;-1.83;748;-0.06;-1.9
749;11.54;-1.51;749;-0.11;-1.9
750;11.95;-1.51;750;-0.17;-1.9
751;-5.22;-1.83;751;-0.22;-1.9
752;-1.74;-1.99;752;-0.11;-1.96
753;-4.74;-1.83;753;-0.11;-2.02
754;-4.98;-1.83;754;-0.06;-1.96
755;-1.58;-1.99;755;-0.06;-2.02
756;-1.66;-1.99;756;-0.17;-1.96
757;-8.71;-1.51;757;-0.17;-2.02
758;-8.3;-1.51;758;-0.23;-1.96
759;-7.9;-1.51;759;-0.23;-2.02
760;-15.67;-0.39;760;-0.11;-1.79
761;-12.19;-1.02;761;-0.11;-1.85
762;-14.22;-0.39;762;-0.05;-1.79
763;-14.95;-0.39;763;-0.06;-1.85
764;-11.06;-1.02;764;-0.16;-1.79
765;-11.62;-1.02;765;-0.17;-1.85
766;-5.95;-1.83;766;-0.22;-1.79
767;-1.98;-1.99;767;-0.22;-1.85
768;-5.71;-1.83;768;0.22;-1.9
769;-1.9;-1.99;769;0.17;-1.9
770;-5.47;-1.83;770;0.11;-1.9
771;-1.82;-1.99;771;0.06;-1.9
772;-9.92;-1.51;772;0.17;-1.96
773;-9.52;-1.51;773;0.17;-2.02
774;-9.11;-1.51;774;0.23;-1.96
775;-17.86;-0.39;775;0.23;-2.02
776;-13.89;-1.02;776;0.11;-1.96
777;-16.4;-0.39;777;0.11;-2.02
778;-17.13;-0.39;778;0.06;-1.96
779;-12.76;-1.02;779;0.06;-2.02
780;-13.32;-1.02;780;0.16;-1.79
781;12.19;-1.02;781;0.17;-1.85
782;15.67;-0.39;782;0.22;-1.79
783;11.62;-1.02;783;0.22;-1.85
784;14.94;-0.39;784;0.11;-1.79
785;11.06;-1.02;785;0.11;-1.85
786;14.21;-0.39;786;0.05;-1.79
787;8.71;-1.51;787;0.06;-1.85
788;8.3;-1.51;788;-0.24;-2.43
789;7.9;-1.51;789;-0.18;-2.43
790;1.74;-1.99;790;-0.12;-2.43
791;5.22;-1.83;791;-0.06;-2.43
792;1.58;-1.99;792;0;-2.43
793;1.66;-1.99;793;0.06;-2.43
794;4.74;-1.83;794;0.12;-2.43
795;4.98;-1.83;795;0.18;-2.43
796;13.89;-1.02;796;0.24;-2.43
797;17.86;-0.39;797;0;-2.37
798;12.76;-1.02;798;0;-2.31
799;13.32;-1.02;799;0;-2.25
800;16.4;-0.39;800;0;-2.19
801;17.13;-0.39;801;0;-2.13
802;9.92;-1.51;802;-0.06;-2.25
803;9.52;-1.51;803;-0.12;-2.25
804;9.11;-1.51;804;-0.18;-2.25
805;1.98;-1.99;805;-0.24;-2.25
806;5.95;-1.83;806;-0.12;-2.31
807;1.82;-1.99;807;-0.12;-2.37
808;1.9;-1.99;808;-0.06;-2.31
809;5.47;-1.83;809;-0.06;-2.37
810;5.71;-1.83;810;-0.18;-2.31
811;-3.76;-1.83;811;-0.18;-2.37
812;-1.25;-1.99;812;-0.24;-2.31
813;-3.28;-1.84;813;-0.24;-2.37
814;-3.52;-1.84;814;-0.12;-2.13
815;-1.1;-2;815;-0.12;-2.19
816;-1.17;-2;816;-0.06;-2.13
817;-6.28;-1.51;817;-0.06;-2.19
818;-5.87;-1.51;818;-0.23;-2.13
819;-5.46;-1.52;819;-0.17;-2.13
820;-11.31;-0.39;820;-0.23;-2.19
821;-8.79;-1.02;821;-0.18;-2.19
822;-9.85;-0.39;822;0.24;-2.25
823;-10.58;-0.39;823;0.18;-2.25
824;-7.65;-1.03;824;0.12;-2.25
825;-8.22;-1.02;825;0.06;-2.25
826;-4.49;-1.83;826;0.18;-2.31
827;-1.5;-1.99;827;0.18;-2.37
828;-4.25;-1.83;828;0.24;-2.31
829;-1.41;-1.99;829;0.24;-2.37
830;-4.01;-1.83;830;0.12;-2.31
831;-1.33;-1.99;831;0.12;-2.37
832;-13.49;-0.39;832;0.06;-2.31
833;-10.49;-1.02;833;0.06;-2.37
834;-7.49;-1.51;834;0.17;-2.13
835;-12.03;-0.39;835;0.18;-2.19
836;-12.76;-0.39;836;0.23;-2.13
837;-6.68;-1.51;837;0.23;-2.19
838;-9.36;-1.02;838;0.12;-2.13
839;-7.09;-1.51;839;0.12;-2.19
840;-9.92;-1.02;840;0.06;-2.13
841;8.79;-1.02;841;0.06;-2.19
842;11.29;-0.39;842;0;-2.8
843;8.22;-1.02;843;0;-2.74
844;10.56;-0.39;844;0;-2.68
845;7.66;-1.02;845;0;-2.61
846;9.84;-0.39;846;0;-2.55
847;6.28;-1.51;847;0;-2.49
848;5.88;-1.51;848;-0.06;-2.68
849;5.47;-1.5;849;-0.12;-2.68
850;1.26;-1.99;850;-0.19;-2.68
851;3.77;-1.83;851;-0.25;-2.68
852;1.09;-1.99;852;-0.12;-2.74
853;1.18;-1.99;853;-0.13;-2.8
854;3.28;-1.82;854;-0.06;-2.74
855;3.53;-1.83;855;-0.06;-2.8
856;10.49;-1.02;856;-0.25;-2.74
857;13.48;-0.39;857;-0.19;-2.74
858;9.35;-1.02;858;-0.25;-2.8
859;9.92;-1.02;859;-0.19;-2.8
860;12.02;-0.39;860;-0.12;-2.49
861;12.75;-0.39;861;-0.12;-2.55
862;7.49;-1.51;862;-0.12;-2.61
863;7.09;-1.51;863;-0.06;-2.55
864;6.68;-1.51;864;-0.06;-2.49
865;1.5;-1.99;865;-0.06;-2.61
866;4.5;-1.83;866;-0.25;-2.55
867;1.34;-1.99;867;-0.18;-2.55
868;1.42;-1.99;868;-0.24;-2.49
869;4.01;-1.83;869;-0.18;-2.49
870;4.25;-1.83;870;-0.25;-2.62
871;-2.37;-1.91;871;-0.19;-2.61
872;-0.87;-2.03;872;0.25;-2.68
873;-1.99;-2.01;873;0.19;-2.68
874;-2.17;-1.96;874;0.12;-2.68
875;-0.88;-2.09;875;0.06;-2.68
876;-0.86;-2.05;876;0.19;-2.74
877;-6.82;-0.43;877;0.19;-2.8
878;-5.32;-1.11;878;0.25;-2.74
879;-3.85;-1.61;879;0.25;-2.8
880;-5.16;-0.47;880;0.12;-2.74
881;-6.01;-0.45;881;0.13;-2.8
882;-4.09;-1.2;882;0.06;-2.74
883;-4.71;-1.15;883;0.06;-2.8
884;-3.05;-1.72;884;0.18;-2.49
885;-3.45;-1.66;885;0.18;-2.55
886;-3.04;-1.85;886;0.19;-2.61
887;-1.02;-2;887;0.25;-2.55
888;-2.81;-1.86;888;0.24;-2.49
889;-0.96;-2.01;889;0.25;-2.62
890;-2.59;-1.88;890;0.06;-2.55
891;-0.91;-2.01;891;0.12;-2.55
892;-5.06;-1.53;892;0.06;-2.49
893;-4.65;-1.55;893;0.12;-2.49
894;-4.25;-1.57;894;0.06;-2.61
895;-9.11;-0.4;895;0.12;-2.61
896;-7.08;-1.04;896;-0.27;-3.65
897;-7.6;-0.41;897;-0.2;-3.65
898;-8.36;-0.4;898;-0.13;-3.65
899;-5.92;-1.08;899;-0.07;-3.65
900;-6.5;-1.05;900;0;-3.65
901;5.45;-0.93;901;0.07;-3.65
902;7.03;-0.35;902;0.13;-3.65
903;4.93;-0.88;903;0.2;-3.65
904;6.39;-0.33;904;0.27;-3.65
905;4.42;-0.8;905;-0.26;-3.25
906;5.8;-0.29;906;-0.19;-3.25
907;0.66;-1.97;907;-0.13;-3.25
908;2.24;-1.75;908;-0.06;-3.25
909;3.85;-1.4;909;0;-3.25
910;0.32;-1.96;910;0.06;-3.25
911;0.51;-1.96;911;0.13;-3.25
912;3;-1.27;912;0.19;-3.25
913;1.61;-1.68;913;0.26;-3.25
914;3.43;-1.35;914;0;-3.19
915;1.94;-1.72;915;0;-3.12
916;7.1;-1.01;916;0;-3.06
917;9.11;-0.39;917;0;-2.99
918;5.99;-0.97;918;0;-2.93
919;6.54;-0.99;919;-0.06;-3.06
920;7.7;-0.37;920;-0.13;-3.06
921;8.4;-0.38;921;-0.19;-3.06
922;5.07;-1.49;922;-0.26;-3.06
923;4.66;-1.47;923;-0.13;-3.12
924;4.26;-1.45;924;-0.13;-3.19
925;1;-1.99;925;-0.06;-3.12
926;3.03;-1.82;926;-0.06;-3.19
927;0.9;-1.98;927;-0.19;-3.12
928;2.78;-1.8;928;-0.19;-3.19
929;0.79;-1.98;929;-0.26;-3.12
930;2.52;-1.78;930;-0.26;-3.19
931;-0.73;-1.88;931;-0.13;-2.93
932;-0.66;-2.23;932;-0.13;-2.99
933;-0.34;-1.37;933;-0.06;-2.93
934;-0.33;-1.72;934;-0.06;-2.99
935;-0.07;-0.56;935;-0.19;-2.93
936;-0.07;-0.72;936;-0.19;-2.99
937;-0.83;-1.44;937;-0.25;-2.93
938;-0.38;-0.99;938;-0.26;-2.99
939;-0.08;-0.38;939;0.26;-3.06
940;-0.76;-0.35;940;0.19;-3.06
941;-0.89;-0.93;941;0.13;-3.06
942;-0.25;-0.18;942;0.06;-3.06
943;-0.41;-0.57;943;0.19;-3.12
944;-0.03;-0.02;944;0.19;-3.19
945;-0.09;-0.18;945;0.26;-3.12
946;-1.81;-2.08;946;0.26;-3.19
947;-0.92;-2.14;947;0.13;-3.12
948;-1.62;-2.15;948;0.13;-3.19
949;-0.97;-2.23;949;0.06;-3.12
950;-1.1;-2.12;950;0.06;-3.19
951;-1.39;-2.18;951;0.19;-2.93
952;-0.89;-2.37;952;0.19;-2.99
953;-0.98;-2.33;953;0.25;-2.93
954;-3.33;-0.51;954;0.26;-2.99
955;-4.26;-0.5;955;0.13;-2.93
956;-2.79;-1.29;956;0.13;-2.99
957;-3.45;-1.26;957;0.06;-2.93
958;-2.22;-1.83;958;0.06;-2.99
959;-2.64;-1.79;959;0;-3.58
960;-1.51;-0.46;960;0;-3.52
961;-2.4;-0.51;961;0;-3.45
962;-1.31;-1.71;962;0;-3.38
963;-1.48;-1.16;963;0;-3.32
964;-1.78;-1.83;964;-0.07;-3.45
965;-2.13;-1.27;965;-0.13;-3.45
966;1.11;-0.24;966;-0.2;-3.45
967;5.07;0.55;967;-0.26;-3.45
968;-1.65;-3.34;968;-0.13;-3.52
969;-1.75;-2.34;969;-0.13;-3.58
970;2.6;-4.43;970;-0.07;-3.52
971;5.6;1.12;971;-0.07;-3.58
972;-0.86;-1.98;972;-0.2;-3.52
973;-1.16;-2.93;973;-0.2;-3.58
974;-0.34;-1.76;974;-0.26;-3.52
975;-0.67;-2.47;975;-0.26;-3.58
976;-0.79;-2.52;976;-0.13;-3.32
977;-0.4;-2.06;977;-0.13;-3.38
978;-0.58;-2.46;978;-0.07;-3.32
979;-0.1;-0.91;979;-0.07;-3.38
980;-0.17;-1.19;980;-0.26;-3.32
981;3.45;-0.54;981;-0.2;-3.32
982;3.94;-0.69;982;-0.26;-3.38
983;4.91;-0.15;983;-0.2;-3.38
984;5.3;-0.23;984;0.26;-3.45
985;2.93;-0.37;985;0.2;-3.45
986;4.7;-0.02;986;0.13;-3.45
987;2.26;-0.18;987;0.07;-3.45
988;4.73;0.18;988;0.2;-3.52
989;-0.2;-2.05;989;0.2;-3.58
990;0.08;-1.99;990;0.26;-3.52
991;0.77;-1.65;991;0.26;-3.58
992;1.23;-1.64;992;0.13;-3.52
993;2;-1.09;993;0.13;-3.58
994;2.53;-1.18;994;0.07;-3.52
995;-0.7;-2.41;995;0.07;-3.58
996;-0.5;-2.2;996;0.2;-3.32
997;-0.44;-2.08;997;0.2;-3.38
998;0.21;-1.75;998;0.26;-3.32
999;0.45;-1.19;999;0.26;-3.38
1000;1.34;-1.05;1000;0.13;-3.32
;;;1001;0.13;-3.38
;;;1002;0.07;-3.32
;;;1003;0.07;-3.38
;;;1004;-0.27;-4.05
;;;1005;-0.2;-4.05
;;;1006;-0.13;-4.05
;;;1007;-0.07;-4.05
;;;1008;0;-4.05
;;;1009;0.07;-4.05
;;;1010;0.13;-4.05
;;;1011;0.2;-4.05
;;;1012;0.27;-4.05
;;;1013;0;-3.98
;;;1014;0;-3.92
;;;1015;0;-3.85
;;;1016;0;-3.78
;;;1017;0;-3.72
;;;1018;-0.07;-3.85
;;;1019;-0.13;-3.85
;;;1020;-0.2;-3.85
;;;1021;-0.27;-3.85
;;;1022;-0.13;-3.92
;;;1023;-0.13;-3.98
;;;1024;-0.07;-3.92
;;;1025;-0.07;-3.98
;;;1026;-0.27;-3.92
;;;1027;-0.2;-3.92
;;;1028;-0.27;-3.98
;;;1029;-0.2;-3.98
;;;1030;-0.13;-3.72
;;;1031;-0.13;-3.78
;;;1032;-0.07;-3.72
;;;1033;-0.07;-3.78
;;;1034;-0.2;-3.72
;;;1035;-0.2;-3.78
;;;1036;-0.27;-3.72
;;;1037;-0.27;-3.78
;;;1038;0.27;-3.85
;;;1039;0.2;-3.85
;;;1040;0.13;-3.85
;;;1041;0.07;-3.85
;;;1042;0.2;-3.92
;;;1043;0.2;-3.98
;;;1044;0.27;-3.92
;;;1045;0.27;-3.98
;;;1046;0.07;-3.92
;;;1047;0.13;-3.92
;;;1048;0.07;-3.98
;;;1049;0.13;-3.98
;;;1050;0.2;-3.72
;;;1051;0.2;-3.78
;;;1052;0.27;-3.72
;;;1053;0.27;-3.78
;;;1054;0.13;-3.72
;;;1055;0.13;-3.78
;;;1056;0.07;-3.72
;;;1057;0.07;-3.78
;;;1058;0;-4.46
;;;1059;0;-4.39
;;;1060;0;-4.32
;;;1061;0;-4.25
;;;1062;0;-4.19
;;;1063;0;-4.12
;;;1064;-0.07;-4.32
;;;1065;-0.13;-4.32
;;;1066;-0.2;-4.32
;;;1067;-0.27;-4.32
;;;1068;-0.13;-4.39
;;;1069;-0.13;-4.46
;;;1070;-0.07;-4.39
;;;1071;-0.07;-4.46
;;;1072;-0.2;-4.39
;;;1073;-0.2;-4.46
;;;1074;-0.27;-4.39
;;;1075;-0.27;-4.46
;;;1076;-0.13;-4.12
;;;1077;-0.13;-4.19
;;;1078;-0.13;-4.25
;;;1079;-0.07;-4.19
;;;1080;-0.07;-4.12
;;;1081;-0.07;-4.25
;;;1082;-0.27;-4.19
;;;1083;-0.2;-4.19
;;;1084;-0.27;-4.12
;;;1085;-0.2;-4.12
;;;1086;-0.27;-4.25
;;;1087;-0.2;-4.25
;;;1088;0.27;-4.32
;;;1089;0.2;-4.32
;;;1090;0.13;-4.32
;;;1091;0.07;-4.32
;;;1092;0.2;-4.39
;;;1093;0.2;-4.46
;;;1094;0.27;-4.39
;;;1095;0.27;-4.46
;;;1096;0.13;-4.39
;;;1097;0.13;-4.46
;;;1098;0.07;-4.39
;;;1099;0.07;-4.46
;;;1100;0.2;-4.12
;;;1101;0.2;-4.19
;;;1102;0.2;-4.25
;;;1103;0.27;-4.19
;;;1104;0.27;-4.12
;;;1105;0.27;-4.25
;;;1106;0.07;-4.19
;;;1107;0.13;-4.19
;;;1108;0.07;-4.12
;;;1109;0.13;-4.12
;;;1110;0.07;-4.25
;;;1111;0.13;-4.25
