elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
140;-36.94;-3.26;140;-0.24;-0.74
141;-12.31;-3.55;141;-0.24;-0.79
142;-63;-2.68;142;-0.25;-0.84
143;-62.28;-2.68;143;-0.26;-0.89
144;-61.56;-2.68;144;-0.26;-0.95
145;-113.4;-0.7;145;-0.27;-1
146;-88.2;-1.82;146;-0.28;-1.05
147;-110.81;-0.7;147;-0.28;-1.11
148;-112.1;-0.7;148;-0.29;-1.17
149;-86.18;-1.82;149;-0.3;-1.23
150;-87.19;-1.82;150;-0.3;-1.29
151;85.18;-1.82;151;-0.31;-1.35
152;109.51;-0.7;152;-0.31;-1.41
153;83.16;-1.82;153;-0.32;-1.47
154;84.17;-1.82;154;-0.32;-1.54
155;106.92;-0.7;155;-0.33;-1.6
156;108.22;-0.7;156;-0.33;-1.67
157;60.84;-2.68;157;-0.34;-1.74
158;60.12;-2.68;158;-0.34;-1.81
159;59.4;-2.68;159;-0.35;-1.88
160;12.17;-3.55;160;-0.35;-1.95
161;36.5;-3.26;161;-0.36;-2.02
162;11.88;-3.55;162;-0.36;-2.09
163;12.02;-3.55;163;-0.37;-2.17
164;35.64;-3.26;164;-0.37;-2.24
165;36.07;-3.26;165;-0.38;-2.32
166;88.2;-1.82;166;-0.38;-2.39
167;113.4;-0.7;167;-0.39;-2.47
168;87.19;-1.82;168;-0.39;-2.55
169;112.1;-0.7;169;-0.39;-2.63
170;86.18;-1.82;170;-0.4;-2.71
171;110.81;-0.7;171;-0.4;-2.79
172;63;-2.68;172;-0.41;-2.87
173;62.28;-2.68;173;-0.41;-2.95
174;61.56;-2.68;174;-0.41;-3.03
175;12.6;-3.55;175;-0.42;-3.12
176;37.8;-3.26;176;-0.42;-3.2
177;12.46;-3.55;177;-0.42;-3.29
178;37.37;-3.26;178;-0.43;-3.37
179;12.31;-3.55;179;-0.43;-3.46
180;36.94;-3.26;180;-0.43;-3.54
181;-33.48;-3.26;181;-0.44;-3.63
182;-11.16;-3.55;182;-0.44;-3.72
183;-33.05;-3.26;183;-0.44;-3.81
184;-11.02;-3.55;184;-0.44;-3.9
185;-32.62;-3.26;185;-0.45;-3.99
186;-10.87;-3.55;186;-0.45;-4.08
187;-55.8;-2.68;187;-0.45;-4.17
188;-55.08;-2.68;188;-0.45;-4.26
189;-54.36;-2.68;189;-0.46;-4.35
190;-100.44;-0.7;190;-0.46;-4.44
191;-78.12;-1.82;191;-0.46;-4.53
192;-99.14;-0.7;192;-0.46;-4.63
193;-77.11;-1.82;193;-0.46;-4.72
194;-97.85;-0.7;194;-0.47;-4.81
195;-76.1;-1.82;195;-0.47;-4.91
196;-34.78;-3.26;196;-0.47;-5
197;-35.21;-3.26;197;-0.47;-5.09
198;-11.59;-3.55;198;-0.47;-5.19
199;-11.74;-3.55;199;-0.47;-5.28
200;-34.34;-3.26;200;-0.47;-5.38
201;-11.45;-3.55;201;-0.47;-5.47
202;-33.91;-3.26;202;-0.48;-5.57
203;-11.3;-3.55;203;-0.48;-5.67
204;-104.33;-0.7;204;-0.48;-5.76
205;-105.62;-0.7;205;-0.48;-5.86
206;-81.14;-1.82;206;-0.48;-5.95
207;-82.15;-1.82;207;-0.48;-6.05
208;-57.96;-2.68;208;-0.48;-6.14
209;-58.68;-2.68;209;-0.48;-6.24
210;-101.74;-0.7;210;-0.48;-6.34
211;-103.03;-0.7;211;-0.48;-6.43
212;-56.52;-2.68;212;-0.38;-6.43
213;-79.13;-1.82;213;-0.29;-6.43
214;-57.24;-2.68;214;-0.19;-6.43
215;-80.14;-1.82;215;-0.1;-6.43
216;78.12;-1.82;216;0;-6.43
217;100.44;-0.7;217;0.1;-6.43
218;77.11;-1.82;218;0.19;-6.43
219;99.14;-0.7;219;0.29;-6.44
220;76.1;-1.82;220;0.38;-6.44
221;97.85;-0.7;221;-0.29;-2.02
222;55.8;-2.68;222;-0.22;-2.02
223;55.08;-2.68;223;-0.14;-2.02
224;54.36;-2.68;224;-0.07;-2.02
225;11.16;-3.55;225;0;-2.02
226;33.48;-3.26;226;0.07;-2.02
227;10.87;-3.55;227;0.14;-2.02
228;11.02;-3.55;228;0.22;-2.02
229;32.62;-3.26;229;0.29;-2.02
230;33.05;-3.26;230;-0.17;-0.56
231;82.15;-1.82;231;-0.13;-0.56
232;105.62;-0.7;232;-0.08;-0.56
233;81.14;-1.82;233;-0.04;-0.56
234;104.33;-0.7;234;0;-0.56
235;79.13;-1.82;235;0.04;-0.56
236;80.14;-1.82;236;0.08;-0.56
237;101.74;-0.7;237;0.13;-0.56
238;103.03;-0.7;238;0.17;-0.56
239;11.59;-3.55;239;-0.09;-0.14
240;11.74;-3.55;240;-0.06;-0.14
241;34.78;-3.26;241;-0.04;-0.14
242;35.21;-3.26;242;-0.02;-0.14
243;57.96;-2.68;243;0;-0.13
244;58.68;-2.68;244;0.02;-0.14
245;11.3;-3.55;245;0.04;-0.14
246;11.45;-3.55;246;0.06;-0.14
247;33.91;-3.26;247;0.09;-0.14
248;34.34;-3.26;248;-0.04;-0.04
249;56.52;-2.68;249;-0.03;-0.04
250;57.24;-2.68;250;-0.02;-0.03
251;-30.89;-3.26;251;-0.01;-0.03
252;-10.3;-3.55;252;0;-0.03
253;-30.46;-3.26;253;0.01;-0.03
254;-10.15;-3.55;254;0.02;-0.03
255;-30.02;-3.26;255;0.03;-0.04
256;-10.01;-3.55;256;0.04;-0.04
257;-51.48;-2.68;257;0;-0.02
258;-50.76;-2.68;258;0;-0.01
259;-50.04;-2.68;259;0;-0.01
260;-92.66;-0.7;260;0;0
261;-72.07;-1.82;261;0;0
262;-91.37;-0.7;262;-0.01;-0.01
263;-71.06;-1.82;263;-0.01;-0.01
264;-90.07;-0.7;264;-0.02;-0.01
265;-70.06;-1.82;265;-0.02;-0.01
266;-32.18;-3.26;266;-0.01;-0.02
267;-10.73;-3.55;267;-0.02;-0.02
268;-31.75;-3.26;268;-0.01;-0.01
269;-10.58;-3.55;269;-0.01;-0.02
270;-31.32;-3.26;270;-0.02;-0.02
271;-10.44;-3.55;271;-0.03;-0.03
272;-53.64;-2.68;272;-0.03;-0.02
273;-52.92;-2.68;273;-0.04;-0.03
274;-52.2;-2.68;274;0;0
275;-96.55;-0.7;275;-0.01;0
276;-75.1;-1.82;276;0;0
277;-93.96;-0.7;277;0;0
278;-95.26;-0.7;278;0;0
279;-73.08;-1.82;279;-0.01;0
280;-74.09;-1.82;280;-0.01;0
281;72.07;-1.82;281;-0.01;-0.01
282;92.66;-0.7;282;0.02;-0.01
283;71.06;-1.82;283;0.02;-0.01
284;91.37;-0.7;284;0.01;-0.01
285;70.06;-1.82;285;0.01;-0.01
286;90.07;-0.7;286;0.02;-0.02
287;51.48;-2.68;287;0.03;-0.03
288;50.76;-2.68;288;0.03;-0.02
289;50.04;-2.68;289;0.04;-0.03
290;10.3;-3.55;290;0.01;-0.02
291;30.89;-3.26;291;0.02;-0.02
292;10.01;-3.55;292;0.01;-0.01
293;10.15;-3.55;293;0.01;-0.02
294;30.02;-3.26;294;0;0
295;30.46;-3.26;295;0.01;0
296;75.1;-1.82;296;0.01;0
297;96.55;-0.7;297;0.01;-0.01
298;74.09;-1.82;298;0;0
299;95.26;-0.7;299;0.01;0
300;73.08;-1.82;300;0;0
301;93.96;-0.7;301;0;0
302;53.64;-2.68;302;0;-0.11
303;52.92;-2.68;303;0;-0.09
304;52.2;-2.68;304;0;-0.08
305;10.73;-3.55;305;0;-0.06
306;32.18;-3.26;306;0;-0.05
307;10.58;-3.55;307;-0.02;-0.08
308;31.75;-3.26;308;-0.03;-0.08
309;10.44;-3.55;309;-0.05;-0.08
310;31.32;-3.26;310;-0.07;-0.08
311;-28.3;-3.26;311;-0.04;-0.1
312;-9.43;-3.55;312;-0.04;-0.11
313;-27.43;-3.26;313;-0.02;-0.09
314;-27.86;-3.26;314;-0.02;-0.11
315;-9.14;-3.55;315;-0.07;-0.1
316;-9.29;-3.55;316;-0.05;-0.1
317;-84.89;-0.7;317;-0.08;-0.12
318;-66.02;-1.82;318;-0.06;-0.12
319;-47.16;-2.68;319;-0.03;-0.05
320;-82.3;-0.7;320;-0.03;-0.06
321;-83.59;-0.7;321;-0.01;-0.05
322;-45.72;-2.68;322;-0.01;-0.06
323;-64.01;-1.82;323;-0.04;-0.05
324;-46.44;-2.68;324;-0.04;-0.06
325;-65.02;-1.82;325;-0.05;-0.05
326;-29.59;-3.26;326;-0.06;-0.07
327;-9.86;-3.55;327;0.07;-0.08
328;-29.16;-3.26;328;0.05;-0.08
329;-9.72;-3.55;329;0.03;-0.08
330;-28.73;-3.26;330;0.02;-0.08
331;-9.58;-3.55;331;0.05;-0.1
332;-49.32;-2.68;332;0.06;-0.12
333;-48.6;-2.68;333;0.07;-0.1
334;-47.88;-2.68;334;0.08;-0.12
335;-88.78;-0.7;335;0.04;-0.1
336;-69.05;-1.82;336;0.04;-0.11
337;-87.48;-0.7;337;0.02;-0.09
338;-68.04;-1.82;338;0.02;-0.11
339;-86.18;-0.7;339;0.04;-0.05
340;-67.03;-1.82;340;0.04;-0.06
341;66.02;-1.82;341;0.05;-0.05
342;84.89;-0.7;342;0.06;-0.07
343;64.01;-1.82;343;0.03;-0.05
344;65.02;-1.82;344;0.03;-0.06
345;82.3;-0.7;345;0.01;-0.05
346;83.59;-0.7;346;0.01;-0.06
347;47.16;-2.68;347;-0.13;-0.3
348;46.44;-2.68;348;-0.09;-0.3
349;45.72;-2.68;349;-0.06;-0.3
350;9.43;-3.55;350;-0.03;-0.3
351;28.3;-3.26;351;0;-0.3
352;9.14;-3.55;352;0.03;-0.3
353;9.29;-3.55;353;0.06;-0.3
354;27.43;-3.26;354;0.09;-0.3
355;27.86;-3.26;355;0.13;-0.3
356;69.05;-1.82;356;0;-0.27
357;88.78;-0.7;357;0;-0.24
358;68.04;-1.82;358;0;-0.21
359;87.48;-0.7;359;0;-0.18
360;67.03;-1.82;360;0;-0.16
361;86.18;-0.7;361;-0.03;-0.21
362;49.32;-2.68;362;-0.05;-0.21
363;48.6;-2.68;363;-0.08;-0.21
364;47.88;-2.68;364;-0.11;-0.21
365;9.86;-3.55;365;-0.06;-0.24
366;29.59;-3.26;366;-0.06;-0.27
367;9.58;-3.55;367;-0.03;-0.24
368;9.72;-3.55;368;-0.03;-0.27
369;28.73;-3.26;369;-0.08;-0.24
370;29.16;-3.26;370;-0.09;-0.27
371;-25.7;-3.26;371;-0.11;-0.24
372;-8.57;-3.55;372;-0.12;-0.27
373;-25.27;-3.26;373;-0.05;-0.16
374;-8.42;-3.55;374;-0.05;-0.18
375;-24.84;-3.26;375;-0.02;-0.16
376;-8.28;-3.55;376;-0.02;-0.18
377;-77.11;-0.7;377;-0.07;-0.16
378;-59.98;-1.82;378;-0.07;-0.18
379;-42.84;-2.68;379;-0.09;-0.16
380;-74.52;-0.7;380;-0.1;-0.19
381;-75.82;-0.7;381;0.11;-0.21
382;-41.4;-2.68;382;0.08;-0.21
383;-57.96;-1.82;383;0.05;-0.21
384;-42.12;-2.68;384;0.03;-0.21
385;-58.97;-1.82;385;0.08;-0.24
386;-27;-3.26;386;0.09;-0.27
387;-9;-3.55;387;0.11;-0.24
388;-26.57;-3.26;388;0.12;-0.27
389;-8.86;-3.55;389;0.06;-0.24
390;-26.14;-3.26;390;0.06;-0.27
391;-8.71;-3.55;391;0.03;-0.24
392;-81;-0.7;392;0.03;-0.27
393;-63;-1.82;393;0.07;-0.16
394;-45;-2.68;394;0.07;-0.18
395;-78.41;-0.7;395;0.09;-0.16
396;-79.7;-0.7;396;0.1;-0.19
397;-43.56;-2.68;397;0.05;-0.16
398;-60.98;-1.82;398;0.05;-0.18
399;-44.28;-2.68;399;0.02;-0.16
400;-61.99;-1.82;400;0.02;-0.18
401;59.98;-1.82;401;0;-0.52
402;77.11;-0.7;402;0;-0.47
403;58.97;-1.82;403;0;-0.44
404;75.82;-0.7;404;0;-0.4
405;57.96;-1.82;405;0;-0.36
406;74.52;-0.7;406;0;-0.33
407;42.84;-2.68;407;-0.04;-0.44
408;42.12;-2.68;408;-0.07;-0.44
409;41.4;-2.68;409;-0.11;-0.44
410;8.57;-3.55;410;-0.15;-0.44
411;25.7;-3.26;411;-0.08;-0.48
412;8.28;-3.55;412;-0.08;-0.52
413;8.42;-3.55;413;-0.04;-0.48
414;24.84;-3.26;414;-0.04;-0.52
415;25.27;-3.26;415;-0.12;-0.48
416;63;-1.82;416;-0.12;-0.52
417;81;-0.7;417;-0.16;-0.48
418;61.99;-1.82;418;-0.16;-0.52
419;79.7;-0.7;419;-0.07;-0.33
420;60.98;-1.82;420;-0.07;-0.36
421;78.41;-0.7;421;-0.07;-0.4
422;45;-2.68;422;-0.03;-0.36
423;44.28;-2.68;423;-0.03;-0.33
424;43.56;-2.68;424;-0.04;-0.4
425;9;-3.55;425;-0.14;-0.37
426;27;-3.26;426;-0.1;-0.37
427;8.86;-3.55;427;-0.13;-0.33
428;26.57;-3.26;428;-0.1;-0.33
429;8.71;-3.55;429;-0.14;-0.4
430;26.14;-3.26;430;-0.11;-0.4
431;-22.68;-3.26;431;0.15;-0.44
432;-7.56;-3.55;432;0.11;-0.44
433;-22.25;-3.26;433;0.07;-0.44
434;-7.42;-3.55;434;0.04;-0.44
435;-21.82;-3.26;435;0.12;-0.48
436;-7.27;-3.55;436;0.12;-0.52
437;-68.04;-0.7;437;0.16;-0.48
438;-52.92;-1.82;438;0.16;-0.52
439;-37.8;-2.68;439;0.08;-0.48
440;-65.45;-0.7;440;0.08;-0.52
441;-66.74;-0.7;441;0.04;-0.48
442;-36.36;-2.68;442;0.04;-0.52
443;-50.9;-1.82;443;0.1;-0.33
444;-37.08;-2.68;444;0.1;-0.37
445;-51.91;-1.82;445;0.11;-0.4
446;-23.98;-3.26;446;0.14;-0.37
447;-24.41;-3.26;447;0.13;-0.33
448;-7.99;-3.55;448;0.14;-0.4
449;-8.14;-3.55;449;0.03;-0.36
450;-23.54;-3.26;450;0.07;-0.36
451;-7.85;-3.55;451;0.03;-0.33
452;-23.11;-3.26;452;0.07;-0.33
453;-7.7;-3.55;453;0.04;-0.4
454;-71.93;-0.7;454;0.07;-0.4
455;-73.22;-0.7;455;-0.23;-1.17
456;-55.94;-1.82;456;-0.17;-1.17
457;-56.95;-1.82;457;-0.12;-1.16
458;-39.96;-2.68;458;-0.06;-1.16
459;-40.68;-2.68;459;0;-1.16
460;-69.34;-0.7;460;0.06;-1.16
461;-70.63;-0.7;461;0.12;-1.16
462;-38.52;-2.68;462;0.17;-1.17
463;-53.93;-1.82;463;0.23;-1.17
464;-39.24;-2.68;464;-0.2;-0.84
465;-54.94;-1.82;465;-0.15;-0.84
466;52.92;-1.82;466;-0.1;-0.84
467;68.04;-0.7;467;-0.05;-0.84
468;51.91;-1.82;468;0;-0.84
469;66.74;-0.7;469;0.05;-0.84
470;50.9;-1.82;470;0.1;-0.84
471;65.45;-0.7;471;0.15;-0.84
472;37.8;-2.68;472;0.2;-0.84
473;37.08;-2.68;473;0;-0.79
474;36.36;-2.68;474;0;-0.74
475;7.56;-3.55;475;0;-0.69
476;22.68;-3.26;476;0;-0.64
477;7.27;-3.55;477;0;-0.6
478;7.42;-3.55;478;-0.05;-0.69
479;21.82;-3.26;479;-0.09;-0.69
480;22.25;-3.26;480;-0.14;-0.69
481;56.95;-1.82;481;-0.18;-0.69
482;73.22;-0.7;482;-0.09;-0.74
483;55.94;-1.82;483;-0.1;-0.79
484;71.93;-0.7;484;-0.05;-0.74
485;54.94;-1.82;485;-0.05;-0.79
486;70.63;-0.7;486;-0.14;-0.74
487;53.93;-1.82;487;-0.15;-0.79
488;69.34;-0.7;488;-0.19;-0.74
489;7.99;-3.55;489;-0.2;-0.79
490;8.14;-3.55;490;-0.09;-0.6
491;39.96;-2.68;491;-0.09;-0.65
492;23.98;-3.26;492;-0.04;-0.6
493;40.68;-2.68;493;-0.04;-0.64
494;24.41;-3.26;494;-0.13;-0.6
495;7.7;-3.55;495;-0.13;-0.65
496;7.85;-3.55;496;-0.17;-0.6
497;23.11;-3.26;497;-0.18;-0.65
498;23.54;-3.26;498;0.18;-0.69
499;38.52;-2.68;499;0.14;-0.69
500;39.24;-2.68;500;0.09;-0.69
501;-20.09;-3.26;501;0.05;-0.69
502;-6.7;-3.55;502;0.14;-0.74
503;-19.66;-3.26;503;0.15;-0.79
504;-6.55;-3.55;504;0.19;-0.74
505;-19.22;-3.26;505;0.2;-0.79
506;-6.41;-3.55;506;0.09;-0.74
507;-60.26;-0.7;507;0.1;-0.79
508;-46.87;-1.82;508;0.05;-0.74
509;-33.48;-2.68;509;0.05;-0.79
510;-57.67;-0.7;510;0.13;-0.6
511;-58.97;-0.7;511;0.13;-0.65
512;-44.86;-1.82;512;0.17;-0.6
513;-45.86;-1.82;513;0.18;-0.65
514;-32.04;-2.68;514;0.09;-0.6
515;-32.76;-2.68;515;0.09;-0.65
516;-21.38;-3.26;516;0.04;-0.6
517;-7.13;-3.55;517;0.04;-0.64
518;-20.95;-3.26;518;0;-1.11
519;-6.98;-3.55;519;0;-1.05
520;-20.52;-3.26;520;0;-0.99
521;-6.84;-3.55;521;0;-0.94
522;-64.15;-0.7;522;0;-0.89
523;-49.9;-1.82;523;-0.05;-0.99
524;-35.64;-2.68;524;-0.11;-0.99
525;-61.56;-0.7;525;-0.16;-1
526;-62.86;-0.7;526;-0.22;-1
527;-34.2;-2.68;527;-0.11;-1.05
528;-47.88;-1.82;528;-0.11;-1.11
529;-34.92;-2.68;529;-0.06;-1.05
530;-48.89;-1.82;530;-0.06;-1.11
531;46.87;-1.82;531;-0.22;-1.05
532;60.26;-0.7;532;-0.17;-1.05
533;45.86;-1.82;533;-0.23;-1.11
534;58.97;-0.7;534;-0.17;-1.11
535;44.86;-1.82;535;-0.1;-0.89
536;57.67;-0.7;536;-0.11;-0.94
537;6.7;-3.55;537;-0.05;-0.89
538;20.09;-3.26;538;-0.05;-0.94
539;33.48;-2.68;539;-0.15;-0.89
540;6.41;-3.55;540;-0.16;-0.94
541;6.55;-3.55;541;-0.21;-0.89
542;32.04;-2.68;542;-0.21;-0.94
543;19.22;-3.26;543;0.22;-1
544;32.76;-2.68;544;0.16;-1
545;19.66;-3.26;545;0.11;-0.99
546;49.9;-1.82;546;0.05;-0.99
547;64.15;-0.7;547;0.17;-1.05
548;48.89;-1.82;548;0.17;-1.11
549;62.86;-0.7;549;0.22;-1.05
550;47.88;-1.82;550;0.23;-1.11
551;61.56;-0.7;551;0.11;-1.05
552;35.64;-2.68;552;0.11;-1.11
553;34.92;-2.68;553;0.06;-1.05
554;34.2;-2.68;554;0.06;-1.11
555;7.13;-3.55;555;0.15;-0.89
556;21.38;-3.26;556;0.16;-0.94
557;6.98;-3.55;557;0.21;-0.89
558;20.95;-3.26;558;0.21;-0.94
559;6.84;-3.55;559;0.1;-0.89
560;20.52;-3.26;560;0.11;-0.94
561;-17.5;-3.26;561;0.05;-0.89
562;-5.83;-3.55;562;0.05;-0.94
563;-16.63;-3.26;563;-0.26;-1.54
564;-17.06;-3.26;564;-0.19;-1.54
565;-5.54;-3.55;565;-0.13;-1.53
566;-5.69;-3.55;566;-0.06;-1.53
567;-29.16;-2.68;567;0;-1.53
568;-28.44;-2.68;568;0.06;-1.53
569;-27.72;-2.68;569;0.13;-1.53
570;-52.49;-0.7;570;0.19;-1.54
571;-40.82;-1.82;571;0.26;-1.54
572;-49.9;-0.7;572;0;-1.47
573;-51.19;-0.7;573;0;-1.41
574;-38.81;-1.82;574;0;-1.34
575;-39.82;-1.82;575;0;-1.28
576;-18.79;-3.26;576;0;-1.22
577;-6.26;-3.55;577;-0.06;-1.34
578;-18.36;-3.26;578;-0.12;-1.34
579;-6.12;-3.55;579;-0.18;-1.35
580;-17.93;-3.26;580;-0.25;-1.35
581;-5.98;-3.55;581;-0.12;-1.41
582;-31.32;-2.68;582;-0.13;-1.47
583;-30.6;-2.68;583;-0.06;-1.41
584;-29.88;-2.68;584;-0.06;-1.47
585;-56.38;-0.7;585;-0.25;-1.41
586;-43.85;-1.82;586;-0.19;-1.41
587;-53.78;-0.7;587;-0.25;-1.47
588;-55.08;-0.7;588;-0.19;-1.47
589;-41.83;-1.82;589;-0.12;-1.22
590;-42.84;-1.82;590;-0.12;-1.28
591;40.82;-1.82;591;-0.06;-1.22
592;52.49;-0.7;592;-0.06;-1.28
593;39.82;-1.82;593;-0.24;-1.23
594;51.19;-0.7;594;-0.18;-1.22
595;38.81;-1.82;595;-0.24;-1.29
596;49.9;-0.7;596;-0.18;-1.28
597;29.16;-2.68;597;0.25;-1.35
598;28.44;-2.68;598;0.18;-1.35
599;27.72;-2.68;599;0.12;-1.34
600;5.83;-3.55;600;0.06;-1.34
601;17.5;-3.26;601;0.19;-1.41
602;5.54;-3.55;602;0.19;-1.47
603;5.69;-3.55;603;0.25;-1.41
604;16.63;-3.26;604;0.25;-1.47
605;17.06;-3.26;605;0.12;-1.41
606;43.85;-1.82;606;0.13;-1.47
607;56.38;-0.7;607;0.06;-1.41
608;41.83;-1.82;608;0.06;-1.47
609;42.84;-1.82;609;0.18;-1.22
610;53.78;-0.7;610;0.18;-1.28
611;55.08;-0.7;611;0.24;-1.23
