elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
132;-72.14;-0.46;132;-0.14;-0.31
133;-56.11;-1.21;133;-0.14;-0.34
134;-71.28;-0.46;134;-0.15;-0.37
135;-55.44;-1.21;135;-0.16;-0.4
136;-25.2;-2.17;136;-0.16;-0.43
137;-8.4;-2.36;137;-0.17;-0.47
138;-24.91;-2.17;138;-0.17;-0.5
139;-8.3;-2.36;139;-0.18;-0.54
140;-24.62;-2.17;140;-0.18;-0.57
141;-8.21;-2.36;141;-0.19;-0.61
142;-42;-1.79;142;-0.19;-0.65
143;-41.52;-1.79;143;-0.2;-0.69
144;-41.04;-1.79;144;-0.2;-0.73
145;-75.6;-0.46;145;-0.21;-0.77
146;-58.8;-1.21;146;-0.21;-0.81
147;-73.87;-0.46;147;-0.22;-0.85
148;-74.74;-0.46;148;-0.22;-0.9
149;-57.46;-1.21;149;-0.23;-0.94
150;-58.13;-1.21;150;-0.23;-0.99
151;56.78;-1.21;151;-0.24;-1.04
152;73.01;-0.46;152;-0.24;-1.09
153;55.44;-1.21;153;-0.24;-1.13
154;56.11;-1.21;154;-0.25;-1.18
155;71.28;-0.46;155;-0.25;-1.23
156;72.14;-0.46;156;-0.26;-1.29
157;40.56;-1.79;157;-0.26;-1.34
158;40.08;-1.79;158;-0.27;-1.39
159;39.6;-1.79;159;-0.27;-1.44
160;8.11;-2.36;160;-0.27;-1.5
161;24.34;-2.17;161;-0.28;-1.55
162;7.92;-2.36;162;-0.28;-1.61
163;8.02;-2.36;163;-0.28;-1.67
164;23.76;-2.17;164;-0.29;-1.72
165;24.05;-2.17;165;-0.29;-1.78
166;58.8;-1.21;166;-0.29;-1.84
167;75.6;-0.46;167;-0.3;-1.9
168;58.13;-1.21;168;-0.3;-1.96
169;74.74;-0.46;169;-0.3;-2.02
170;57.46;-1.21;170;-0.31;-2.08
171;73.87;-0.46;171;-0.31;-2.14
172;42;-1.79;172;-0.31;-2.21
173;41.52;-1.79;173;-0.32;-2.27
174;41.04;-1.79;174;-0.32;-2.33
175;8.4;-2.36;175;-0.32;-2.4
176;25.2;-2.17;176;-0.32;-2.46
177;8.3;-2.36;177;-0.33;-2.53
178;24.91;-2.17;178;-0.33;-2.59
179;8.21;-2.36;179;-0.33;-2.66
180;24.62;-2.17;180;-0.33;-2.73
181;-22.32;-2.17;181;-0.34;-2.79
182;-7.44;-2.36;182;-0.34;-2.86
183;-22.03;-2.17;183;-0.34;-2.93
184;-7.34;-2.36;184;-0.34;-3
185;-21.74;-2.17;185;-0.34;-3.07
186;-7.25;-2.36;186;-0.35;-3.14
187;-37.2;-1.79;187;-0.35;-3.21
188;-36.72;-1.79;188;-0.35;-3.28
189;-36.24;-1.79;189;-0.35;-3.35
190;-66.96;-0.46;190;-0.35;-3.42
191;-52.08;-1.21;191;-0.35;-3.49
192;-66.1;-0.46;192;-0.36;-3.56
193;-51.41;-1.21;193;-0.36;-3.63
194;-65.23;-0.46;194;-0.36;-3.7
195;-50.74;-1.21;195;-0.36;-3.77
196;-23.18;-2.17;196;-0.36;-3.85
197;-23.47;-2.17;197;-0.36;-3.92
198;-7.73;-2.36;198;-0.36;-3.99
199;-7.82;-2.36;199;-0.36;-4.07
200;-22.9;-2.17;200;-0.36;-4.14
201;-7.63;-2.36;201;-0.37;-4.21
202;-22.61;-2.17;202;-0.37;-4.29
203;-7.54;-2.36;203;-0.37;-4.36
204;-69.55;-0.46;204;-0.37;-4.43
205;-70.42;-0.46;205;-0.37;-4.51
206;-54.1;-1.21;206;-0.37;-4.58
207;-54.77;-1.21;207;-0.37;-4.65
208;-38.64;-1.79;208;-0.37;-4.73
209;-39.12;-1.79;209;-0.37;-4.8
210;-67.82;-0.46;210;-0.37;-4.88
211;-68.69;-0.46;211;-0.37;-4.95
212;-37.68;-1.79;212;-0.29;-4.95
213;-52.75;-1.21;213;-0.22;-4.95
214;-38.16;-1.79;214;-0.15;-4.95
215;-53.42;-1.21;215;-0.07;-4.95
216;52.08;-1.21;216;0;-4.95
217;66.96;-0.46;217;0.07;-4.95
218;51.41;-1.21;218;0.15;-4.95
219;66.1;-0.46;219;0.22;-4.95
220;50.74;-1.21;220;0.3;-4.95
221;65.23;-0.46;221;-0.22;-1.55
222;37.2;-1.79;222;-0.17;-1.55
223;36.72;-1.79;223;-0.11;-1.55
224;36.24;-1.79;224;-0.06;-1.55
225;7.44;-2.36;225;0;-1.55
226;22.32;-2.17;226;0.06;-1.55
227;7.25;-2.36;227;0.11;-1.55
228;7.34;-2.36;228;0.17;-1.55
229;21.74;-2.17;229;0.22;-1.55
230;22.03;-2.17;230;-0.13;-0.43
231;54.77;-1.21;231;-0.1;-0.43
232;70.42;-0.46;232;-0.06;-0.43
233;54.1;-1.21;233;-0.03;-0.43
234;69.55;-0.46;234;0;-0.43
235;52.75;-1.21;235;0.03;-0.43
236;53.42;-1.21;236;0.06;-0.43
237;67.82;-0.46;237;0.1;-0.43
238;68.69;-0.46;238;0.13;-0.43
239;7.73;-2.36;239;-0.07;-0.11
240;7.82;-2.36;240;-0.05;-0.11
241;23.18;-2.17;241;-0.03;-0.1
242;23.47;-2.17;242;-0.02;-0.1
243;38.64;-1.79;243;0;-0.1
244;39.12;-1.79;244;0.02;-0.1
245;7.54;-2.36;245;0.03;-0.1
246;7.63;-2.36;246;0.05;-0.11
247;22.61;-2.17;247;0.07;-0.11
248;22.9;-2.17;248;-0.03;-0.03
249;37.68;-1.79;249;-0.03;-0.03
250;38.16;-1.79;250;-0.02;-0.03
251;-20.59;-2.17;251;-0.01;-0.03
252;-6.86;-2.36;252;0;-0.03
253;-20.3;-2.17;253;0.01;-0.03
254;-6.77;-2.36;254;0.02;-0.03
255;-20.02;-2.17;255;0.03;-0.03
256;-6.67;-2.36;256;0.03;-0.03
257;-34.32;-1.79;257;0;-0.02
258;-33.84;-1.79;258;0;-0.01
259;-33.36;-1.79;259;0;-0.01
260;-61.78;-0.46;260;0;0
261;-48.05;-1.21;261;0;0
262;-60.91;-0.46;262;0;-0.01
263;-47.38;-1.21;263;-0.01;-0.01
264;-60.05;-0.46;264;-0.01;-0.01
265;-46.7;-1.21;265;-0.02;-0.01
266;-21.46;-2.17;266;-0.01;-0.01
267;-7.15;-2.36;267;-0.01;-0.02
268;-21.17;-2.17;268;-0.01;-0.01
269;-7.06;-2.36;269;-0.01;-0.02
270;-20.88;-2.17;270;-0.02;-0.01
271;-6.96;-2.36;271;-0.02;-0.02
272;-35.76;-1.79;272;-0.02;-0.01
273;-35.28;-1.79;273;-0.03;-0.02
274;-34.8;-1.79;274;0;0
275;-64.37;-0.46;275;-0.01;0
276;-50.06;-1.21;276;0;0
277;-62.64;-0.46;277;0;0
278;-63.5;-0.46;278;0;0
279;-48.72;-1.21;279;-0.01;0
280;-49.39;-1.21;280;-0.01;0
281;48.05;-1.21;281;-0.01;-0.01
282;61.78;-0.46;282;0.02;-0.01
283;47.38;-1.21;283;0.01;-0.01
284;60.91;-0.46;284;0.01;-0.01
285;46.7;-1.21;285;0;-0.01
286;60.05;-0.46;286;0.02;-0.01
287;34.32;-1.79;287;0.02;-0.02
288;33.84;-1.79;288;0.02;-0.01
289;33.36;-1.79;289;0.03;-0.02
290;6.86;-2.36;290;0.01;-0.01
291;20.59;-2.17;291;0.01;-0.02
292;6.67;-2.36;292;0.01;-0.01
293;6.77;-2.36;293;0.01;-0.02
294;20.02;-2.17;294;0;0
295;20.3;-2.17;295;0.01;0
296;50.06;-1.21;296;0.01;0
297;64.37;-0.46;297;0.01;-0.01
298;49.39;-1.21;298;0;0
299;63.5;-0.46;299;0.01;0
300;48.72;-1.21;300;0;0
301;62.64;-0.46;301;0;0
302;35.76;-1.79;302;0;-0.09
303;35.28;-1.79;303;0;-0.07
304;34.8;-1.79;304;0;-0.06
305;7.15;-2.36;305;0;-0.05
306;21.46;-2.17;306;0;-0.04
307;7.06;-2.36;307;-0.01;-0.06
308;21.17;-2.17;308;-0.03;-0.06
309;6.96;-2.36;309;-0.04;-0.06
310;20.88;-2.17;310;-0.05;-0.06
311;-18.86;-2.17;311;-0.03;-0.07
312;-6.29;-2.36;312;-0.03;-0.09
313;-18.29;-2.17;313;-0.01;-0.07
314;-18.58;-2.17;314;-0.02;-0.09
315;-6.1;-2.36;315;-0.06;-0.08
316;-6.19;-2.36;316;-0.04;-0.07
317;-56.59;-0.46;317;-0.06;-0.09
318;-44.02;-1.21;318;-0.05;-0.09
319;-31.44;-1.79;319;-0.02;-0.04
320;-54.86;-0.46;320;-0.02;-0.05
321;-55.73;-0.46;321;-0.01;-0.04
322;-30.48;-1.79;322;-0.01;-0.05
323;-42.67;-1.21;323;-0.03;-0.04
324;-30.96;-1.79;324;-0.03;-0.05
325;-43.34;-1.21;325;-0.04;-0.04
326;-19.73;-2.17;326;-0.04;-0.05
327;-6.58;-2.36;327;0.05;-0.06
328;-19.44;-2.17;328;0.04;-0.06
329;-6.48;-2.36;329;0.03;-0.06
330;-19.15;-2.17;330;0.01;-0.06
331;-6.38;-2.36;331;0.04;-0.07
332;-32.88;-1.79;332;0.05;-0.09
333;-32.4;-1.79;333;0.06;-0.08
334;-31.92;-1.79;334;0.06;-0.09
335;-59.18;-0.46;335;0.03;-0.07
336;-46.03;-1.21;336;0.03;-0.09
337;-58.32;-0.46;337;0.01;-0.07
338;-45.36;-1.21;338;0.02;-0.09
339;-57.46;-0.46;339;0.03;-0.04
340;-44.69;-1.21;340;0.03;-0.05
341;44.02;-1.21;341;0.04;-0.04
342;56.59;-0.46;342;0.04;-0.05
343;42.67;-1.21;343;0.02;-0.04
344;43.34;-1.21;344;0.02;-0.05
345;54.86;-0.46;345;0.01;-0.04
346;55.73;-0.46;346;0.01;-0.05
347;31.44;-1.79;347;-0.1;-0.23
348;30.96;-1.79;348;-0.07;-0.23
349;30.48;-1.79;349;-0.05;-0.23
350;6.29;-2.36;350;-0.02;-0.23
351;18.86;-2.17;351;0;-0.23
352;6.1;-2.36;352;0.02;-0.23
353;6.19;-2.36;353;0.05;-0.23
354;18.29;-2.17;354;0.07;-0.23
355;18.58;-2.17;355;0.1;-0.23
356;46.03;-1.21;356;0;-0.2
357;59.18;-0.46;357;0;-0.18
358;45.36;-1.21;358;0;-0.16
359;58.32;-0.46;359;0;-0.14
360;44.69;-1.21;360;0;-0.12
361;57.46;-0.46;361;-0.02;-0.16
362;32.88;-1.79;362;-0.04;-0.16
363;32.4;-1.79;363;-0.06;-0.16
364;31.92;-1.79;364;-0.08;-0.16
365;6.58;-2.36;365;-0.04;-0.18
366;19.73;-2.17;366;-0.05;-0.21
367;6.38;-2.36;367;-0.02;-0.18
368;6.48;-2.36;368;-0.02;-0.2
369;19.15;-2.17;369;-0.06;-0.18
370;19.44;-2.17;370;-0.07;-0.21
371;-17.14;-2.17;371;-0.09;-0.19
372;-5.71;-2.36;372;-0.09;-0.21
373;-16.85;-2.17;373;-0.04;-0.12
374;-5.62;-2.36;374;-0.04;-0.14
375;-16.56;-2.17;375;-0.02;-0.12
376;-5.52;-2.36;376;-0.02;-0.14
377;-51.41;-0.46;377;-0.05;-0.12
378;-39.98;-1.21;378;-0.06;-0.14
379;-28.56;-1.79;379;-0.07;-0.12
380;-49.68;-0.46;380;-0.08;-0.14
381;-50.54;-0.46;381;0.08;-0.16
382;-27.6;-1.79;382;0.06;-0.16
383;-38.64;-1.21;383;0.04;-0.16
384;-28.08;-1.79;384;0.02;-0.16
385;-39.31;-1.21;385;0.06;-0.18
386;-18;-2.17;386;0.07;-0.21
387;-6;-2.36;387;0.09;-0.19
388;-17.71;-2.17;388;0.09;-0.21
389;-5.9;-2.36;389;0.04;-0.18
390;-17.42;-2.17;390;0.05;-0.21
391;-5.81;-2.36;391;0.02;-0.18
392;-54;-0.46;392;0.02;-0.2
393;-42;-1.21;393;0.05;-0.12
394;-30;-1.79;394;0.06;-0.14
395;-52.27;-0.46;395;0.07;-0.12
396;-53.14;-0.46;396;0.08;-0.14
397;-29.04;-1.79;397;0.04;-0.12
398;-40.66;-1.21;398;0.04;-0.14
399;-29.52;-1.79;399;0.02;-0.12
400;-41.33;-1.21;400;0.02;-0.14
401;39.98;-1.21;401;0;-0.4
402;51.41;-0.46;402;0;-0.37
403;39.31;-1.21;403;0;-0.34
404;50.54;-0.46;404;0;-0.31
405;38.64;-1.21;405;0;-0.28
406;49.68;-0.46;406;0;-0.25
407;28.56;-1.79;407;-0.03;-0.34
408;28.08;-1.79;408;-0.06;-0.34
409;27.6;-1.79;409;-0.09;-0.34
410;5.71;-2.36;410;-0.12;-0.34
411;17.14;-2.17;411;-0.06;-0.37
412;5.52;-2.36;412;-0.06;-0.4
413;5.62;-2.36;413;-0.03;-0.37
414;16.56;-2.17;414;-0.03;-0.4
415;16.85;-2.17;415;-0.09;-0.37
416;42;-1.21;416;-0.09;-0.4
417;54;-0.46;417;-0.12;-0.37
418;41.33;-1.21;418;-0.12;-0.4
419;53.14;-0.46;419;-0.05;-0.25
420;40.66;-1.21;420;-0.05;-0.28
421;52.27;-0.46;421;-0.06;-0.31
422;30;-1.79;422;-0.03;-0.28
423;29.52;-1.79;423;-0.03;-0.25
424;29.04;-1.79;424;-0.03;-0.31
425;6;-2.36;425;-0.11;-0.28
426;18;-2.17;426;-0.08;-0.28
427;5.9;-2.36;427;-0.1;-0.26
428;17.71;-2.17;428;-0.08;-0.26
429;5.81;-2.36;429;-0.11;-0.31
430;17.42;-2.17;430;-0.08;-0.31
431;-15.12;-2.17;431;0.12;-0.34
432;-5.04;-2.36;432;0.09;-0.34
433;-14.83;-2.17;433;0.06;-0.34
434;-4.94;-2.36;434;0.03;-0.34
435;-14.54;-2.17;435;0.09;-0.37
436;-4.85;-2.36;436;0.09;-0.4
437;-45.36;-0.46;437;0.12;-0.37
438;-35.28;-1.21;438;0.12;-0.4
439;-25.2;-1.79;439;0.06;-0.37
440;-43.63;-0.46;440;0.06;-0.4
441;-44.5;-0.46;441;0.03;-0.37
442;-24.24;-1.79;442;0.03;-0.4
443;-33.94;-1.21;443;0.08;-0.26
444;-24.72;-1.79;444;0.08;-0.28
445;-34.61;-1.21;445;0.08;-0.31
446;-15.98;-2.17;446;0.11;-0.28
447;-16.27;-2.17;447;0.1;-0.26
448;-5.33;-2.36;448;0.11;-0.31
449;-5.42;-2.36;449;0.03;-0.28
450;-15.7;-2.17;450;0.05;-0.28
451;-5.23;-2.36;451;0.03;-0.25
452;-15.41;-2.17;452;0.05;-0.25
453;-5.14;-2.36;453;0.03;-0.31
454;-47.95;-0.46;454;0.06;-0.31
455;-48.82;-0.46;455;-0.18;-0.9
456;-37.3;-1.21;456;-0.13;-0.9
457;-37.97;-1.21;457;-0.09;-0.9
458;-26.64;-1.79;458;-0.04;-0.9
459;-27.12;-1.79;459;0;-0.9
460;-46.22;-0.46;460;0.04;-0.9
461;-47.09;-0.46;461;0.09;-0.9
462;-25.68;-1.79;462;0.13;-0.9
463;-35.95;-1.21;463;0.18;-0.9
464;-26.16;-1.79;464;-0.15;-0.65
465;-36.62;-1.21;465;-0.12;-0.64
466;35.28;-1.21;466;-0.08;-0.64
467;45.36;-0.46;467;-0.04;-0.64
468;34.61;-1.21;468;0;-0.64
469;44.5;-0.46;469;0.04;-0.64
470;33.94;-1.21;470;0.08;-0.64
471;43.63;-0.46;471;0.12;-0.64
472;25.2;-1.79;472;0.15;-0.65
473;24.72;-1.79;473;0;-0.61
474;24.24;-1.79;474;0;-0.57
475;5.04;-2.36;475;0;-0.53
476;15.12;-2.17;476;0;-0.5
477;4.85;-2.36;477;0;-0.46
478;4.94;-2.36;478;-0.04;-0.53
479;14.54;-2.17;479;-0.07;-0.53
480;14.83;-2.17;480;-0.11;-0.53
481;37.97;-1.21;481;-0.14;-0.53
482;48.82;-0.46;482;-0.07;-0.57
483;37.3;-1.21;483;-0.07;-0.61
484;47.95;-0.46;484;-0.04;-0.57
485;36.62;-1.21;485;-0.04;-0.61
486;47.09;-0.46;486;-0.11;-0.57
487;35.95;-1.21;487;-0.11;-0.61
488;46.22;-0.46;488;-0.15;-0.57
489;5.33;-2.36;489;-0.15;-0.61
490;5.42;-2.36;490;-0.07;-0.46
491;26.64;-1.79;491;-0.07;-0.5
492;15.98;-2.17;492;-0.03;-0.46
493;27.12;-1.79;493;-0.03;-0.5
494;16.27;-2.17;494;-0.1;-0.46
495;5.14;-2.36;495;-0.1;-0.5
496;5.23;-2.36;496;-0.13;-0.46
497;15.41;-2.17;497;-0.14;-0.5
498;15.7;-2.17;498;0.14;-0.53
499;25.68;-1.79;499;0.11;-0.53
500;26.16;-1.79;500;0.07;-0.53
501;-13.39;-2.17;501;0.04;-0.53
502;-4.46;-2.36;502;0.11;-0.57
503;-13.1;-2.17;503;0.11;-0.61
504;-4.37;-2.36;504;0.15;-0.57
505;-12.82;-2.17;505;0.15;-0.61
506;-4.27;-2.36;506;0.07;-0.57
507;-40.18;-0.46;507;0.07;-0.61
508;-31.25;-1.21;508;0.04;-0.57
509;-22.32;-1.79;509;0.04;-0.61
510;-38.45;-0.46;510;0.1;-0.46
511;-39.31;-0.46;511;0.1;-0.5
512;-29.9;-1.21;512;0.13;-0.46
513;-30.58;-1.21;513;0.14;-0.5
514;-21.36;-1.79;514;0.07;-0.46
515;-21.84;-1.79;515;0.07;-0.5
516;-14.26;-2.17;516;0.03;-0.46
517;-4.75;-2.36;517;0.03;-0.5
518;-13.97;-2.17;518;0;-0.85
519;-4.66;-2.36;519;0;-0.81
520;-13.68;-2.17;520;0;-0.76
521;-4.56;-2.36;521;0;-0.72
522;-42.77;-0.46;522;0;-0.68
523;-33.26;-1.21;523;-0.04;-0.77
524;-23.76;-1.79;524;-0.08;-0.77
525;-41.04;-0.46;525;-0.12;-0.77
526;-41.9;-0.46;526;-0.17;-0.77
527;-22.8;-1.79;527;-0.08;-0.81
528;-31.92;-1.21;528;-0.09;-0.85
529;-23.28;-1.79;529;-0.04;-0.81
530;-32.59;-1.21;530;-0.04;-0.85
531;31.25;-1.21;531;-0.17;-0.81
532;40.18;-0.46;532;-0.13;-0.81
533;30.58;-1.21;533;-0.17;-0.85
534;39.31;-0.46;534;-0.13;-0.85
535;29.9;-1.21;535;-0.08;-0.68
536;38.45;-0.46;536;-0.08;-0.72
537;4.46;-2.36;537;-0.04;-0.68
538;13.39;-2.17;538;-0.04;-0.72
539;22.32;-1.79;539;-0.12;-0.68
540;4.27;-2.36;540;-0.12;-0.72
541;4.37;-2.36;541;-0.16;-0.69
542;21.36;-1.79;542;-0.16;-0.73
543;12.82;-2.17;543;0.17;-0.77
544;21.84;-1.79;544;0.12;-0.77
545;13.1;-2.17;545;0.08;-0.77
546;33.26;-1.21;546;0.04;-0.77
547;42.77;-0.46;547;0.13;-0.81
548;32.59;-1.21;548;0.13;-0.85
549;41.9;-0.46;549;0.17;-0.81
550;31.92;-1.21;550;0.17;-0.85
551;41.04;-0.46;551;0.08;-0.81
552;23.76;-1.79;552;0.09;-0.85
553;23.28;-1.79;553;0.04;-0.81
554;22.8;-1.79;554;0.04;-0.85
555;4.75;-2.36;555;0.12;-0.68
556;14.26;-2.17;556;0.12;-0.72
557;4.66;-2.36;557;0.16;-0.69
558;13.97;-2.17;558;0.16;-0.73
559;4.56;-2.36;559;0.08;-0.68
560;13.68;-2.17;560;0.08;-0.72
561;-11.66;-2.17;561;0.04;-0.68
562;-3.89;-2.36;562;0.04;-0.72
563;-11.09;-2.17;563;-0.2;-1.18
564;-11.38;-2.17;564;-0.15;-1.18
565;-3.7;-2.36;565;-0.1;-1.18
566;-3.79;-2.36;566;-0.05;-1.18
567;-19.44;-1.79;567;0;-1.18
568;-18.96;-1.79;568;0.05;-1.18
569;-18.48;-1.79;569;0.1;-1.18
570;-34.99;-0.46;570;0.15;-1.18
571;-27.22;-1.21;571;0.2;-1.18
572;-33.26;-0.46;572;0;-1.13
573;-34.13;-0.46;573;0;-1.08
574;-25.87;-1.21;574;0;-1.03
575;-26.54;-1.21;575;0;-0.99
576;-12.53;-2.17;576;0;-0.94
577;-4.18;-2.36;577;-0.05;-1.03
578;-12.24;-2.17;578;-0.09;-1.03
579;-4.08;-2.36;579;-0.14;-1.04
580;-11.95;-2.17;580;-0.19;-1.04
581;-3.98;-2.36;581;-0.1;-1.08
582;-20.88;-1.79;582;-0.1;-1.13
583;-20.4;-1.79;583;-0.05;-1.08
584;-19.92;-1.79;584;-0.05;-1.13
585;-37.58;-0.46;585;-0.19;-1.08
586;-29.23;-1.21;586;-0.14;-1.08
587;-35.86;-0.46;587;-0.2;-1.13
588;-36.72;-0.46;588;-0.15;-1.13
589;-27.89;-1.21;589;-0.09;-0.94
590;-28.56;-1.21;590;-0.09;-0.99
591;27.22;-1.21;591;-0.05;-0.94
592;34.99;-0.46;592;-0.05;-0.99
593;26.54;-1.21;593;-0.18;-0.94
594;34.13;-0.46;594;-0.14;-0.94
595;25.87;-1.21;595;-0.19;-0.99
596;33.26;-0.46;596;-0.14;-0.99
597;19.44;-1.79;597;0.19;-1.04
598;18.96;-1.79;598;0.14;-1.04
599;18.48;-1.79;599;0.09;-1.03
600;3.89;-2.36;600;0.05;-1.03
601;11.66;-2.17;601;0.14;-1.08
602;3.7;-2.36;602;0.15;-1.13
603;3.79;-2.36;603;0.19;-1.08
604;11.09;-2.17;604;0.2;-1.13
605;11.38;-2.17;605;0.1;-1.08
606;29.23;-1.21;606;0.1;-1.13
607;37.58;-0.46;607;0.05;-1.08
608;27.89;-1.21;608;0.05;-1.13
609;28.56;-1.21;609;0.14;-0.94
610;35.86;-0.46;610;0.14;-0.99
611;36.72;-0.46;611;0.18;-0.94
