elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
44;30.95;-2.59;44;0.31;-2.05
45;31.53;-2.7;45;0.31;-1.98
46;71.72;-4.38;46;0.31;-1.92
47;101.78;-10.12;47;0.3;-1.86
48;76.66;-4.06;48;0.3;-1.8
49;94.35;-1.02;49;0.3;-1.74
50;74.69;-1.42;50;0.29;-1.68
51;93.07;0;51;0.29;-1.62
52;50.68;0.02;52;0.29;-1.57
53;53.03;-2.49;53;0.28;-1.51
54;54.06;-2.62;54;0.28;-1.45
55;10.01;3.47;55;0.27;-1.4
56;30.13;2.38;56;0.27;-1.34
57;10.48;-0.35;57;0.26;-1.29
58;31.57;-1.07;58;0.26;-1.24
59;10.71;-2.39;59;0.26;-1.18
60;32.19;-2.56;60;0.25;-1.13
61;-29.33;-2.45;61;0.25;-1.08
62;-9.78;-2.67;62;0.24;-1.03
63;-28.67;-2.44;63;0.24;-0.99
64;-29;-2.44;64;0.23;-0.94
65;-9.56;-2.66;65;0.23;-0.89
66;-9.67;-2.66;66;0.22;-0.85
67;-87.96;-0.52;67;0.22;-0.8
68;-68.42;-1.35;68;0.21;-0.76
69;-48.88;-2.01;69;0.21;-0.72
70;-86.02;-0.52;70;0.2;-0.68
71;-86.99;-0.52;71;0.2;-0.64
72;-47.79;-2.01;72;0.19;-0.6
73;-66.91;-1.36;73;0.19;-0.56
74;-48.33;-2.01;74;0.18;-0.52
75;-67.66;-1.36;75;0.17;-0.49
76;-30.46;-2.52;76;0.17;-0.45
77;-10.17;-2.82;77;0.16;-0.42
78;-29.67;-2.46;78;0.16;-0.39
79;-30.04;-2.48;79;0.15;-0.36
80;-9.89;-2.69;80;0.14;-0.33
81;-10.02;-2.74;81;0.14;-0.3
82;-50.63;-1.96;82;0.13;-0.27
83;-50.01;-1.98;83;0.13;-0.24
84;-49.43;-2;84;0.12;-0.22
85;-90.75;-0.45;85;0.11;-0.2
86;-70.69;-1.24;86;0.11;-0.17
87;-89.86;-0.49;87;0.1;-0.15
88;-69.92;-1.31;88;0.09;-0.13
89;-88.92;-0.51;89;0.09;-0.11
90;-69.17;-1.34;90;0.08;-0.1
91;68.42;-1.35;91;0.07;-0.08
92;87.96;-0.52;92;0.07;-0.07
93;67.66;-1.36;93;0.06;-0.05
94;86.99;-0.52;94;0.05;-0.04
95;66.91;-1.36;95;0.04;-0.03
96;86.02;-0.52;96;0.04;-0.02
97;48.88;-2.01;97;0.03;-0.02
98;48.33;-2.01;98;0.02;-0.01
99;47.79;-2.01;99;0.02;-0.01
100;9.78;-2.67;100;0.01;0
101;29.33;-2.45;101;0;0
102;9.56;-2.66;102;0;0
103;9.67;-2.66;103;0;0
104;28.67;-2.44;104;0;0
105;29;-2.44;105;0;0
106;70.69;-1.24;106;0;0
107;90.75;-0.45;107;0;0
108;69.17;-1.34;108;0;0
109;69.92;-1.31;109;0;0
110;88.92;-0.51;110;0;0
111;89.86;-0.49;111;0;0
112;50.63;-1.96;112;-0.01;0
113;50.01;-1.98;113;-0.02;-0.01
114;49.43;-2;114;-0.02;-0.01
115;10.17;-2.82;115;-0.03;-0.02
116;30.46;-2.52;116;-0.04;-0.02
117;9.89;-2.69;117;-0.04;-0.03
118;10.02;-2.74;118;-0.05;-0.04
119;29.67;-2.46;119;-0.06;-0.05
120;30.04;-2.48;120;-0.07;-0.07
121;-27.38;-2.44;121;-0.07;-0.08
122;-9.13;-2.66;122;-0.08;-0.1
123;-26.73;-2.44;123;-0.09;-0.11
124;-27.05;-2.44;124;-0.09;-0.13
125;-8.91;-2.66;125;-0.1;-0.15
126;-9.02;-2.66;126;-0.11;-0.17
127;-45.63;-2.01;127;-0.11;-0.2
128;-45.09;-2.01;128;-0.12;-0.22
129;-44.55;-2.01;129;-0.13;-0.24
130;-82.13;-0.52;130;-0.13;-0.27
131;-63.88;-1.36;131;-0.14;-0.3
132;-81.16;-0.52;132;-0.14;-0.33
133;-63.13;-1.36;133;-0.15;-0.36
134;-80.19;-0.52;134;-0.16;-0.39
135;-62.37;-1.36;135;-0.16;-0.42
136;-28.35;-2.44;136;-0.17;-0.45
137;-9.45;-2.66;137;-0.17;-0.49
138;-28.03;-2.44;138;-0.18;-0.52
139;-9.34;-2.66;139;-0.19;-0.56
140;-27.7;-2.44;140;-0.19;-0.6
141;-9.23;-2.66;141;-0.2;-0.64
142;-47.25;-2.01;142;-0.2;-0.68
143;-46.71;-2.01;143;-0.21;-0.72
144;-46.17;-2.01;144;-0.21;-0.76
145;-85.05;-0.52;145;-0.22;-0.8
146;-66.15;-1.36;146;-0.22;-0.85
147;-83.11;-0.52;147;-0.23;-0.89
148;-84.08;-0.52;148;-0.23;-0.94
149;-64.64;-1.36;149;-0.24;-0.99
150;-65.39;-1.36;150;-0.24;-1.03
151;63.88;-1.36;151;-0.25;-1.08
152;82.13;-0.52;152;-0.25;-1.13
153;62.37;-1.36;153;-0.26;-1.18
154;63.13;-1.36;154;-0.26;-1.24
155;80.19;-0.52;155;-0.26;-1.29
156;81.16;-0.52;156;-0.27;-1.34
157;45.63;-2.01;157;-0.27;-1.4
158;45.09;-2.01;158;-0.28;-1.45
159;44.55;-2.01;159;-0.28;-1.51
160;9.13;-2.66;160;-0.29;-1.57
161;27.38;-2.44;161;-0.29;-1.62
162;8.91;-2.66;162;-0.29;-1.68
163;9.02;-2.66;163;-0.3;-1.74
164;26.73;-2.44;164;-0.3;-1.8
165;27.05;-2.44;165;-0.3;-1.86
166;66.15;-1.36;166;-0.31;-1.92
167;85.05;-0.52;167;-0.31;-1.98
168;65.39;-1.36;168;-0.31;-2.05
169;84.08;-0.52;169;-0.32;-2.11
170;64.64;-1.36;170;-0.32;-2.18
171;83.11;-0.52;171;-0.32;-2.24
172;47.25;-2.01;172;-0.33;-2.31
173;46.71;-2.01;173;-0.33;-2.37
174;46.17;-2.01;174;-0.33;-2.44
175;9.45;-2.66;175;-0.34;-2.5
176;28.35;-2.44;176;-0.34;-2.57
177;9.34;-2.66;177;-0.34;-2.64
178;28.03;-2.44;178;-0.34;-2.71
179;9.23;-2.66;179;-0.35;-2.78
180;27.7;-2.44;180;-0.35;-2.85
181;-25.11;-2.44;181;-0.35;-2.92
182;-8.37;-2.66;182;-0.35;-2.99
183;-24.79;-2.44;183;-0.36;-3.06
184;-8.26;-2.66;184;-0.36;-3.13
185;-24.46;-2.44;185;-0.36;-3.2
186;-8.15;-2.66;186;-0.36;-3.28
187;-41.85;-2.01;187;-0.36;-3.35
188;-41.31;-2.01;188;-0.36;-3.42
189;-40.77;-2.01;189;-0.37;-3.5
190;-75.33;-0.52;190;-0.37;-3.57
191;-58.59;-1.36;191;-0.37;-3.64
192;-74.36;-0.52;192;-0.37;-3.72
193;-57.83;-1.36;193;-0.37;-3.79
194;-73.39;-0.52;194;-0.37;-3.87
195;-57.08;-1.36;195;-0.38;-3.94
196;-26.08;-2.44;196;-0.38;-4.02
197;-26.41;-2.44;197;-0.38;-4.09
198;-8.69;-2.66;198;-0.38;-4.17
199;-8.8;-2.66;199;-0.38;-4.25
200;-25.76;-2.44;200;-0.38;-4.32
201;-8.59;-2.66;201;-0.38;-4.4
202;-25.43;-2.44;202;-0.38;-4.48
203;-8.48;-2.66;203;-0.38;-4.55
204;-78.25;-0.52;204;-0.38;-4.63
205;-79.22;-0.52;205;-0.38;-4.71
206;-60.86;-1.36;206;-0.38;-4.78
207;-61.61;-1.36;207;-0.38;-4.86
208;-43.47;-2.01;208;-0.38;-4.94
209;-44.01;-2.01;209;-0.38;-5.01
210;-76.3;-0.52;210;-0.38;-5.09
211;-77.27;-0.52;211;-0.38;-5.17
212;-42.39;-2.01;212;-0.31;-5.17
213;-59.35;-1.36;213;-0.23;-5.17
214;-42.93;-2.01;214;-0.15;-5.17
215;-60.1;-1.36;215;-0.08;-5.17
216;58.59;-1.36;216;0;-5.17
217;75.33;-0.52;217;0.08;-5.17
218;57.83;-1.36;218;0.15;-5.17
219;74.36;-0.52;219;0.23;-5.17
220;57.08;-1.36;220;0.31;-5.17
221;73.39;-0.52;221;-0.23;-1.62
222;41.85;-2.01;222;-0.17;-1.62
223;41.31;-2.01;223;-0.12;-1.62
224;40.77;-2.01;224;-0.06;-1.62
225;8.37;-2.66;225;0;-1.62
226;25.11;-2.44;226;0.06;-1.62
227;8.15;-2.66;227;0.12;-1.62
228;8.26;-2.66;228;0.17;-1.62
229;24.46;-2.44;229;0.23;-1.62
230;24.79;-2.44;230;-0.13;-0.45
231;61.61;-1.36;231;-0.1;-0.45
232;79.22;-0.52;232;-0.07;-0.45
233;60.86;-1.36;233;-0.03;-0.45
234;78.25;-0.52;234;0;-0.45
235;59.35;-1.36;235;0.03;-0.45
236;60.1;-1.36;236;0.07;-0.45
237;76.3;-0.52;237;0.1;-0.45
238;77.27;-0.52;238;0.13;-0.45
239;8.69;-2.66;239;-0.07;-0.11
240;8.8;-2.66;240;-0.05;-0.11
241;26.08;-2.44;241;-0.03;-0.11
242;26.41;-2.44;242;-0.02;-0.11
243;43.47;-2.01;243;0;-0.11
244;44.01;-2.01;244;0.02;-0.11
245;8.48;-2.66;245;0.03;-0.11
246;8.59;-2.66;246;0.05;-0.11
247;25.43;-2.44;247;0.07;-0.11
248;25.76;-2.44;248;-0.04;-0.03
249;42.39;-2.01;249;-0.03;-0.03
250;42.93;-2.01;250;-0.02;-0.03
251;-23.17;-2.44;251;-0.01;-0.03
252;-7.72;-2.66;252;0;-0.03
253;-22.84;-2.44;253;0.01;-0.03
254;-7.61;-2.66;254;0.02;-0.03
255;-22.52;-2.44;255;0.03;-0.03
256;-7.51;-2.66;256;0.04;-0.03
257;-38.61;-2.01;257;0;-0.02
258;-38.07;-2.01;258;0;-0.01
259;-37.53;-2.01;259;0;-0.01
260;-69.5;-0.52;260;0;0
261;-54.05;-1.36;261;0;0
262;-68.53;-0.52;262;0;-0.01
263;-53.3;-1.36;263;-0.01;-0.01
264;-67.55;-0.52;264;-0.01;-0.01
265;-52.54;-1.36;265;-0.02;-0.01
266;-24.14;-2.44;266;-0.01;-0.01
267;-8.05;-2.66;267;-0.01;-0.02
268;-23.81;-2.44;268;-0.01;-0.01
269;-7.94;-2.66;269;-0.01;-0.02
270;-23.49;-2.44;270;-0.02;-0.01
271;-7.83;-2.66;271;-0.02;-0.02
272;-40.23;-2.01;272;-0.02;-0.02
273;-39.69;-2.01;273;-0.03;-0.02
274;-39.15;-2.01;274;0;0
275;-72.41;-0.52;275;-0.01;0
276;-56.32;-1.36;276;0;0
277;-70.47;-0.52;277;0;0
278;-71.44;-0.52;278;0;0
279;-54.81;-1.36;279;-0.01;0
280;-55.57;-1.36;280;-0.01;0
281;54.05;-1.36;281;-0.01;-0.01
282;69.5;-0.52;282;0.02;-0.01
283;53.3;-1.36;283;0.01;-0.01
284;68.53;-0.52;284;0.01;-0.01
285;52.54;-1.36;285;0;-0.01
286;67.55;-0.52;286;0.02;-0.01
287;38.61;-2.01;287;0.02;-0.02
288;38.07;-2.01;288;0.02;-0.02
289;37.53;-2.01;289;0.03;-0.02
290;7.72;-2.66;290;0.01;-0.01
291;23.17;-2.44;291;0.01;-0.02
292;7.51;-2.66;292;0.01;-0.01
293;7.61;-2.66;293;0.01;-0.02
294;22.52;-2.44;294;0;0
295;22.84;-2.44;295;0.01;0
296;56.32;-1.36;296;0.01;0
297;72.41;-0.52;297;0.01;-0.01
298;55.57;-1.36;298;0;0
299;71.44;-0.52;299;0.01;0
300;54.81;-1.36;300;0;0
301;70.47;-0.52;301;0;0
302;40.23;-2.01;302;0;-0.09
303;39.69;-2.01;303;0;-0.08
304;39.15;-2.01;304;0;-0.06
305;8.05;-2.66;305;0;-0.05
306;24.14;-2.44;306;0;-0.04
307;7.94;-2.66;307;-0.01;-0.06
308;23.81;-2.44;308;-0.03;-0.06
309;7.83;-2.66;309;-0.04;-0.06
310;23.49;-2.44;310;-0.05;-0.07
311;-21.22;-2.44;311;-0.03;-0.08
312;-7.07;-2.66;312;-0.03;-0.09
313;-20.57;-2.44;313;-0.01;-0.08
314;-20.9;-2.44;314;-0.02;-0.09
315;-6.86;-2.66;315;-0.06;-0.08
316;-6.97;-2.66;316;-0.04;-0.08
317;-63.67;-0.52;317;-0.06;-0.1
318;-49.52;-1.36;318;-0.05;-0.09
319;-35.37;-2.01;319;-0.02;-0.04
320;-61.72;-0.52;320;-0.02;-0.05
321;-62.69;-0.52;321;-0.01;-0.04
322;-34.29;-2.01;322;-0.01;-0.05
323;-48.01;-1.36;323;-0.03;-0.04
324;-34.83;-2.01;324;-0.04;-0.05
325;-48.76;-1.36;325;-0.04;-0.04
326;-22.19;-2.44;326;-0.05;-0.05
327;-7.4;-2.66;327;0.05;-0.07
328;-21.87;-2.44;328;0.04;-0.06
329;-7.29;-2.66;329;0.03;-0.06
330;-21.55;-2.44;330;0.01;-0.06
331;-7.18;-2.66;331;0.04;-0.08
332;-36.99;-2.01;332;0.05;-0.09
333;-36.45;-2.01;333;0.06;-0.08
334;-35.91;-2.01;334;0.06;-0.1
335;-66.58;-0.52;335;0.03;-0.08
336;-51.79;-1.36;336;0.03;-0.09
337;-65.61;-0.52;337;0.01;-0.08
338;-51.03;-1.36;338;0.02;-0.09
339;-64.64;-0.52;339;0.03;-0.04
340;-50.27;-1.36;340;0.04;-0.05
341;49.52;-1.36;341;0.04;-0.04
342;63.67;-0.52;342;0.05;-0.05
343;48.01;-1.36;343;0.02;-0.04
344;48.76;-1.36;344;0.02;-0.05
345;61.72;-0.52;345;0.01;-0.04
346;62.69;-0.52;346;0.01;-0.05
347;35.37;-2.01;347;-0.1;-0.24
348;34.83;-2.01;348;-0.08;-0.24
349;34.29;-2.01;349;-0.05;-0.24
350;7.07;-2.66;350;-0.03;-0.24
351;21.22;-2.44;351;0;-0.24
352;6.86;-2.66;352;0.03;-0.24
353;6.97;-2.66;353;0.05;-0.24
354;20.57;-2.44;354;0.08;-0.24
355;20.9;-2.44;355;0.1;-0.24
356;51.79;-1.36;356;0;-0.21
357;66.58;-0.52;357;0;-0.19
358;51.03;-1.36;358;0;-0.17
359;65.61;-0.52;359;0;-0.15
360;50.27;-1.36;360;0;-0.13
361;64.64;-0.52;361;-0.02;-0.17
362;36.99;-2.01;362;-0.04;-0.17
363;36.45;-2.01;363;-0.06;-0.17
364;35.91;-2.01;364;-0.09;-0.17
365;7.4;-2.66;365;-0.05;-0.19
366;22.19;-2.44;366;-0.05;-0.21
367;7.18;-2.66;367;-0.02;-0.19
368;7.29;-2.66;368;-0.02;-0.21
369;21.55;-2.44;369;-0.07;-0.19
370;21.87;-2.44;370;-0.07;-0.22
371;-19.28;-2.44;371;-0.09;-0.19
372;-6.43;-2.66;372;-0.1;-0.22
373;-18.95;-2.44;373;-0.04;-0.13
374;-6.32;-2.66;374;-0.04;-0.15
375;-18.63;-2.44;375;-0.02;-0.13
376;-6.21;-2.66;376;-0.02;-0.15
377;-57.83;-0.52;377;-0.06;-0.13
378;-44.98;-1.36;378;-0.06;-0.15
379;-32.13;-2.01;379;-0.07;-0.13
380;-55.89;-0.52;380;-0.08;-0.15
381;-56.86;-0.52;381;0.09;-0.17
382;-31.05;-2.01;382;0.06;-0.17
383;-43.47;-1.36;383;0.04;-0.17
384;-31.59;-2.01;384;0.02;-0.17
385;-44.23;-1.36;385;0.07;-0.19
386;-20.25;-2.44;386;0.07;-0.22
387;-6.75;-2.66;387;0.09;-0.19
388;-19.93;-2.44;388;0.1;-0.22
389;-6.64;-2.66;389;0.05;-0.19
390;-19.6;-2.44;390;0.05;-0.21
391;-6.53;-2.66;391;0.02;-0.19
392;-60.75;-0.52;392;0.02;-0.21
393;-47.25;-1.36;393;0.06;-0.13
394;-33.75;-2.01;394;0.06;-0.15
395;-58.81;-0.52;395;0.07;-0.13
396;-59.78;-0.52;396;0.08;-0.15
397;-32.67;-2.01;397;0.04;-0.13
398;-45.74;-1.36;398;0.04;-0.15
399;-33.21;-2.01;399;0.02;-0.13
400;-46.49;-1.36;400;0.02;-0.15
401;44.98;-1.36;401;0;-0.41
402;57.83;-0.52;402;0;-0.38
403;44.23;-1.36;403;0;-0.35
404;56.86;-0.52;404;0;-0.32
405;43.47;-1.36;405;0;-0.29
406;55.89;-0.52;406;0;-0.26
407;32.13;-2.01;407;-0.03;-0.35
408;31.59;-2.01;408;-0.06;-0.35
409;31.05;-2.01;409;-0.09;-0.35
410;6.43;-2.66;410;-0.12;-0.35
411;19.28;-2.44;411;-0.06;-0.38
412;6.21;-2.66;412;-0.06;-0.41
413;6.32;-2.66;413;-0.03;-0.38
414;18.63;-2.44;414;-0.03;-0.41
415;18.95;-2.44;415;-0.09;-0.38
416;47.25;-1.36;416;-0.1;-0.42
417;60.75;-0.52;417;-0.13;-0.38
418;46.49;-1.36;418;-0.13;-0.42
419;59.78;-0.52;419;-0.05;-0.27
420;45.74;-1.36;420;-0.06;-0.29
421;58.81;-0.52;421;-0.06;-0.32
422;33.75;-2.01;422;-0.03;-0.29
423;33.21;-2.01;423;-0.03;-0.26
424;32.67;-2.01;424;-0.03;-0.32
425;6.75;-2.66;425;-0.11;-0.3
426;20.25;-2.44;426;-0.08;-0.29
427;6.64;-2.66;427;-0.11;-0.27
428;19.93;-2.44;428;-0.08;-0.27
429;6.53;-2.66;429;-0.12;-0.32
430;19.6;-2.44;430;-0.09;-0.32
431;-17.01;-2.44;431;0.12;-0.35
432;-5.67;-2.66;432;0.09;-0.35
433;-16.69;-2.44;433;0.06;-0.35
434;-5.56;-2.66;434;0.03;-0.35
435;-16.36;-2.44;435;0.09;-0.38
436;-5.45;-2.66;436;0.1;-0.42
437;-51.03;-0.52;437;0.13;-0.38
438;-39.69;-1.36;438;0.13;-0.42
439;-28.35;-2.01;439;0.06;-0.38
440;-49.09;-0.52;440;0.06;-0.41
441;-50.06;-0.52;441;0.03;-0.38
442;-27.27;-2.01;442;0.03;-0.41
443;-38.18;-1.36;443;0.08;-0.27
444;-27.81;-2.01;444;0.08;-0.29
445;-38.93;-1.36;445;0.09;-0.32
446;-17.98;-2.44;446;0.11;-0.3
447;-18.31;-2.44;447;0.11;-0.27
448;-5.99;-2.66;448;0.12;-0.32
449;-6.1;-2.66;449;0.03;-0.29
450;-17.66;-2.44;450;0.06;-0.29
451;-5.89;-2.66;451;0.03;-0.26
452;-17.33;-2.44;452;0.05;-0.27
453;-5.78;-2.66;453;0.03;-0.32
454;-53.95;-0.52;454;0.06;-0.32
455;-54.92;-0.52;455;-0.19;-0.94
456;-41.96;-1.36;456;-0.14;-0.94
457;-42.71;-1.36;457;-0.09;-0.94
458;-29.97;-2.01;458;-0.05;-0.93
459;-30.51;-2.01;459;0;-0.93
460;-52;-0.52;460;0.05;-0.93
461;-52.97;-0.52;461;0.09;-0.94
462;-28.89;-2.01;462;0.14;-0.94
463;-40.45;-1.36;463;0.19;-0.94
464;-29.43;-2.01;464;-0.16;-0.67
465;-41.2;-1.36;465;-0.12;-0.67
466;39.69;-1.36;466;-0.08;-0.67
467;51.03;-0.52;467;-0.04;-0.67
468;38.93;-1.36;468;0;-0.67
469;50.06;-0.52;469;0.04;-0.67
470;38.18;-1.36;470;0.08;-0.67
471;49.09;-0.52;471;0.12;-0.67
472;28.35;-2.01;472;0.16;-0.67
473;27.81;-2.01;473;0;-0.63
474;27.27;-2.01;474;0;-0.59
475;5.67;-2.66;475;0;-0.55
476;17.01;-2.44;476;0;-0.52
477;5.45;-2.66;477;0;-0.48
478;5.56;-2.66;478;-0.04;-0.55
479;16.36;-2.44;479;-0.07;-0.56
480;16.69;-2.44;480;-0.11;-0.56
481;42.71;-1.36;481;-0.15;-0.56
482;54.92;-0.52;482;-0.08;-0.59
483;41.96;-1.36;483;-0.08;-0.63
484;53.95;-0.52;484;-0.04;-0.59
485;41.2;-1.36;485;-0.04;-0.63
486;52.97;-0.52;486;-0.11;-0.59
487;40.45;-1.36;487;-0.12;-0.63
488;52;-0.52;488;-0.15;-0.6
489;5.99;-2.66;489;-0.16;-0.63
490;6.1;-2.66;490;-0.07;-0.48
491;29.97;-2.01;491;-0.07;-0.52
492;17.98;-2.44;492;-0.03;-0.48
493;30.51;-2.01;493;-0.04;-0.52
494;18.31;-2.44;494;-0.1;-0.48
495;5.78;-2.66;495;-0.11;-0.52
496;5.89;-2.66;496;-0.14;-0.49
497;17.33;-2.44;497;-0.14;-0.52
498;17.66;-2.44;498;0.15;-0.56
499;28.89;-2.01;499;0.11;-0.56
500;29.43;-2.01;500;0.07;-0.56
501;-15.07;-2.44;501;0.04;-0.55
502;-5.02;-2.66;502;0.11;-0.59
503;-14.74;-2.44;503;0.12;-0.63
504;-4.91;-2.66;504;0.15;-0.6
505;-14.42;-2.44;505;0.16;-0.63
506;-4.81;-2.66;506;0.08;-0.59
507;-45.2;-0.52;507;0.08;-0.63
508;-35.15;-1.36;508;0.04;-0.59
509;-25.11;-2.01;509;0.04;-0.63
510;-43.25;-0.52;510;0.1;-0.48
511;-44.23;-0.52;511;0.11;-0.52
512;-33.64;-1.36;512;0.14;-0.49
513;-34.4;-1.36;513;0.14;-0.52
514;-24.03;-2.01;514;0.07;-0.48
515;-24.57;-2.01;515;0.07;-0.52
516;-16.04;-2.44;516;0.03;-0.48
517;-5.35;-2.66;517;0.04;-0.52
518;-15.71;-2.44;518;0;-0.89
519;-5.24;-2.66;519;0;-0.84
520;-15.39;-2.44;520;0;-0.8
521;-5.13;-2.66;521;0;-0.76
522;-48.11;-0.52;522;0;-0.71
523;-37.42;-1.36;523;-0.04;-0.8
524;-26.73;-2.01;524;-0.09;-0.8
525;-46.17;-0.52;525;-0.13;-0.8
526;-47.14;-0.52;526;-0.17;-0.8
527;-25.65;-2.01;527;-0.09;-0.84
528;-35.91;-1.36;528;-0.09;-0.89
529;-26.19;-2.01;529;-0.04;-0.84
530;-36.67;-1.36;530;-0.05;-0.89
531;35.15;-1.36;531;-0.18;-0.85
532;45.2;-0.52;532;-0.13;-0.84
533;34.4;-1.36;533;-0.18;-0.89
534;44.23;-0.52;534;-0.14;-0.89
535;33.64;-1.36;535;-0.08;-0.71
536;43.25;-0.52;536;-0.08;-0.76
537;5.02;-2.66;537;-0.04;-0.71
538;15.07;-2.44;538;-0.04;-0.76
539;25.11;-2.01;539;-0.12;-0.71
540;4.81;-2.66;540;-0.13;-0.76
541;4.91;-2.66;541;-0.17;-0.72
542;24.03;-2.01;542;-0.17;-0.76
543;14.42;-2.44;543;0.17;-0.8
544;24.57;-2.01;544;0.13;-0.8
545;14.74;-2.44;545;0.09;-0.8
546;37.42;-1.36;546;0.04;-0.8
547;48.11;-0.52;547;0.13;-0.84
548;36.67;-1.36;548;0.14;-0.89
549;47.14;-0.52;549;0.18;-0.85
550;35.91;-1.36;550;0.18;-0.89
551;46.17;-0.52;551;0.09;-0.84
552;26.73;-2.01;552;0.09;-0.89
553;26.19;-2.01;553;0.04;-0.84
554;25.65;-2.01;554;0.05;-0.89
555;5.35;-2.66;555;0.12;-0.71
556;16.04;-2.44;556;0.13;-0.76
557;5.24;-2.66;557;0.17;-0.72
558;15.71;-2.44;558;0.17;-0.76
559;5.13;-2.66;559;0.08;-0.71
560;15.39;-2.44;560;0.08;-0.76
561;-13.12;-2.44;561;0.04;-0.71
562;-4.37;-2.66;562;0.04;-0.76
563;-12.47;-2.44;563;-0.21;-1.23
564;-12.8;-2.44;564;-0.16;-1.23
565;-4.16;-2.66;565;-0.1;-1.23
566;-4.27;-2.66;566;-0.05;-1.23
567;-21.87;-2.01;567;0;-1.23
568;-21.33;-2.01;568;0.05;-1.23
569;-20.79;-2.01;569;0.1;-1.23
570;-39.37;-0.52;570;0.16;-1.23
571;-30.62;-1.36;571;0.21;-1.23
572;-37.42;-0.52;572;0;-1.18
573;-38.39;-0.52;573;0;-1.13
574;-29.11;-1.36;574;0;-1.08
575;-29.86;-1.36;575;0;-1.03
576;-14.09;-2.44;576;0;-0.98
577;-4.7;-2.66;577;-0.05;-1.08
578;-13.77;-2.44;578;-0.1;-1.08
579;-4.59;-2.66;579;-0.15;-1.08
580;-13.45;-2.44;580;-0.2;-1.08
581;-4.48;-2.66;581;-0.1;-1.13
582;-23.49;-2.01;582;-0.1;-1.18
583;-22.95;-2.01;583;-0.05;-1.13
584;-22.41;-2.01;584;-0.05;-1.18
585;-42.28;-0.52;585;-0.2;-1.13
586;-32.89;-1.36;586;-0.15;-1.13
587;-40.34;-0.52;587;-0.2;-1.18
588;-41.31;-0.52;588;-0.15;-1.18
589;-31.37;-1.36;589;-0.09;-0.98
590;-32.13;-1.36;590;-0.1;-1.03
591;30.62;-1.36;591;-0.05;-0.98
592;39.37;-0.52;592;-0.05;-1.03
593;29.86;-1.36;593;-0.19;-0.98
594;38.39;-0.52;594;-0.14;-0.98
595;29.11;-1.36;595;-0.19;-1.03
596;37.42;-0.52;596;-0.14;-1.03
597;21.87;-2.01;597;0.2;-1.08
598;21.33;-2.01;598;0.15;-1.08
599;20.79;-2.01;599;0.1;-1.08
600;4.37;-2.66;600;0.05;-1.08
601;13.12;-2.44;601;0.15;-1.13
602;4.16;-2.66;602;0.15;-1.18
603;4.27;-2.66;603;0.2;-1.13
604;12.47;-2.44;604;0.2;-1.18
605;12.8;-2.44;605;0.1;-1.13
606;32.89;-1.36;606;0.1;-1.18
607;42.28;-0.52;607;0.05;-1.13
608;31.37;-1.36;608;0.05;-1.18
609;32.13;-1.36;609;0.14;-0.98
610;40.34;-0.52;610;0.14;-1.03
