elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
611;48.19;-0.61;611;0.22;-1.15
612;27.41;-2.35;612;0.23;-1.21
613;26.77;-2.35;613;0.11;-1.15
614;26.15;-2.35;614;0.11;-1.2
615;5.48;-3.1;615;0.06;-1.15
616;16.44;-2.85;616;0.06;-1.2
617;5.36;-3.1;617;0;-1.82
618;16.07;-2.85;618;0;-1.76
619;5.23;-3.1;619;0;-1.69
620;15.69;-2.85;620;0;-1.63
621;-13.04;-2.85;621;0;-1.56
622;-4.35;-3.1;622;0;-1.5
623;-12.66;-2.85;623;-0.06;-1.69
624;-4.22;-3.1;624;-0.13;-1.69
625;-12.29;-2.85;625;-0.19;-1.69
626;-4.1;-3.1;626;-0.26;-1.69
627;-21.74;-2.35;627;-0.13;-1.76
628;-21.11;-2.35;628;-0.13;-1.82
629;-20.48;-2.35;629;-0.07;-1.76
630;-39.12;-0.61;630;-0.07;-1.82
631;-30.43;-1.59;631;-0.26;-1.76
632;-36.85;-0.61;632;-0.2;-1.76
633;-37.99;-0.61;633;-0.27;-1.83
634;-28.66;-1.59;634;-0.2;-1.82
635;-29.55;-1.59;635;-0.12;-1.5
636;-14.18;-2.85;636;-0.13;-1.56
637;-4.73;-3.1;637;-0.13;-1.63
638;-13.8;-2.85;638;-0.06;-1.56
639;-4.6;-3.1;639;-0.06;-1.5
640;-13.42;-2.85;640;-0.06;-1.63
641;-4.47;-3.1;641;-0.25;-1.57
642;-42.52;-0.61;642;-0.19;-1.56
643;-33.08;-1.59;643;-0.25;-1.5
644;-23.62;-2.35;644;-0.18;-1.5
645;-40.26;-0.61;645;-0.25;-1.63
646;-41.39;-0.61;646;-0.19;-1.63
647;-22.36;-2.35;647;0.26;-1.69
648;-31.31;-1.59;648;0.19;-1.69
649;-23;-2.35;649;0.13;-1.69
650;-32.19;-1.59;650;0.06;-1.69
651;30.43;-1.59;651;0.2;-1.76
652;39.12;-0.61;652;0.2;-1.82
653;29.55;-1.59;653;0.26;-1.76
654;37.99;-0.61;654;0.27;-1.83
655;28.67;-1.59;655;0.13;-1.76
656;36.86;-0.61;656;0.13;-1.82
657;21.73;-2.35;657;0.07;-1.76
658;21.1;-2.35;658;0.07;-1.82
659;20.47;-2.35;659;0.18;-1.5
660;4.35;-3.1;660;0.19;-1.56
661;13.04;-2.85;661;0.19;-1.63
662;4.09;-3.1;662;0.25;-1.57
663;4.22;-3.1;663;0.25;-1.5
664;12.28;-2.85;664;0.25;-1.63
665;12.66;-2.85;665;0.06;-1.56
666;33.08;-1.59;666;0.13;-1.56
667;42.53;-0.61;667;0.06;-1.5
668;32.19;-1.59;668;0.12;-1.5
669;41.39;-0.61;669;0.06;-1.63
670;31.31;-1.59;670;0.13;-1.63
671;40.26;-0.61;671;-0.34;-3.82
672;23.62;-2.35;672;-0.25;-3.82
673;23;-2.35;673;-0.17;-3.82
674;22.36;-2.35;674;-0.08;-3.82
675;4.72;-3.1;675;0;-3.82
676;14.17;-2.85;676;0.08;-3.82
677;4.6;-3.1;677;0.17;-3.82
678;13.8;-2.85;678;0.25;-3.82
679;4.47;-3.1;679;0.34;-3.82
680;13.42;-2.85;680;-0.31;-2.77
681;-10.4;-2.85;681;-0.23;-2.77
682;-3.47;-3.1;682;-0.15;-2.76
683;-10.02;-2.85;683;-0.08;-2.76
684;-3.34;-3.1;684;0;-2.76
685;-9.64;-2.85;685;0.08;-2.76
686;-3.21;-3.1;686;0.15;-2.76
687;-31.18;-0.61;687;0.23;-2.77
688;-24.26;-1.59;688;0.31;-2.77
689;-17.33;-2.35;689;-0.29;-2.32
690;-28.92;-0.61;690;-0.22;-2.31
691;-30.05;-0.61;691;-0.14;-2.31
692;-22.49;-1.59;692;-0.07;-2.31
693;-23.37;-1.59;693;0;-2.31
694;-16.07;-2.35;694;0.07;-2.31
695;-16.7;-2.35;695;0.14;-2.31
696;-11.91;-2.85;696;0.22;-2.31
697;-3.97;-3.1;697;0.29;-2.32
698;-11.53;-2.85;698;0;-2.24
699;-3.84;-3.1;699;0;-2.17
700;-10.77;-2.85;700;0;-2.1
701;-11.15;-2.85;701;0;-2.03
702;-3.59;-3.1;702;0;-1.96
703;-3.72;-3.1;703;-0.07;-2.1
704;-34.59;-0.61;704;-0.14;-2.1
705;-35.72;-0.61;705;-0.21;-2.1
706;-26.9;-1.59;706;-0.28;-2.1
707;-27.78;-1.59;707;-0.14;-2.17
708;-19.22;-2.35;708;-0.14;-2.24
709;-19.85;-2.35;709;-0.07;-2.17
710;-32.32;-0.61;710;-0.07;-2.24
711;-33.45;-0.61;711;-0.28;-2.17
712;-17.96;-2.35;712;-0.21;-2.17
713;-25.14;-1.59;713;-0.29;-2.24
714;-18.59;-2.35;714;-0.21;-2.24
715;-26.02;-1.59;715;-0.14;-1.96
716;24.25;-1.59;716;-0.14;-2.03
717;31.19;-0.61;717;-0.07;-1.96
718;22.49;-1.59;718;-0.07;-2.03
719;23.37;-1.59;719;-0.27;-1.96
720;28.92;-0.61;720;-0.2;-1.96
721;30.05;-0.61;721;-0.28;-2.03
722;17.32;-2.35;722;-0.21;-2.03
723;16.69;-2.35;723;0.28;-2.1
724;16.06;-2.35;724;0.21;-2.1
725;3.46;-3.1;725;0.14;-2.1
726;10.39;-2.85;726;0.07;-2.1
727;3.21;-3.1;727;0.21;-2.17
728;3.34;-3.1;728;0.21;-2.24
729;9.64;-2.85;729;0.28;-2.17
730;10.02;-2.85;730;0.29;-2.24
731;26.9;-1.59;731;0.07;-2.17
732;27.78;-1.59;732;0.14;-2.17
733;34.59;-0.61;733;0.07;-2.24
734;35.72;-0.61;734;0.14;-2.24
735;26.02;-1.59;735;0.2;-1.96
736;33.45;-0.61;736;0.21;-2.03
737;25.14;-1.59;737;0.27;-1.96
738;32.32;-0.61;738;0.28;-2.03
739;3.84;-3.1;739;0.14;-1.96
740;3.97;-3.1;740;0.14;-2.03
741;11.53;-2.85;741;0.07;-1.96
742;11.91;-2.85;742;0.07;-2.03
743;19.21;-2.35;743;0;-2.69
744;19.84;-2.35;744;0;-2.61
745;3.59;-3.1;745;0;-2.54
746;3.72;-3.1;746;0;-2.46
747;10.77;-2.85;747;0;-2.39
748;11.15;-2.85;748;-0.07;-2.54
749;17.95;-2.35;749;-0.15;-2.54
750;18.58;-2.35;750;-0.22;-2.54
751;-8.13;-2.85;751;-0.3;-2.54
752;-2.71;-3.1;752;-0.15;-2.61
753;-7.37;-2.85;753;-0.15;-2.69
754;-7.75;-2.85;754;-0.08;-2.61
755;-2.45;-3.1;755;-0.08;-2.69
756;-2.58;-3.1;756;-0.23;-2.61
757;-13.54;-2.35;757;-0.23;-2.69
758;-12.91;-2.35;758;-0.3;-2.61
759;-12.28;-2.34;759;-0.3;-2.69
760;-24.38;-0.61;760;-0.15;-2.39
761;-18.96;-1.59;761;-0.15;-2.46
762;-22.12;-0.61;762;-0.07;-2.39
763;-23.25;-0.61;763;-0.07;-2.46
764;-17.2;-1.59;764;-0.22;-2.39
765;-18.08;-1.59;765;-0.22;-2.46
766;-9.26;-2.85;766;-0.29;-2.39
767;-3.09;-3.1;767;-0.3;-2.46
768;-8.88;-2.85;768;0.3;-2.54
769;-2.96;-3.1;769;0.22;-2.54
770;-8.5;-2.85;770;0.15;-2.54
771;-2.83;-3.1;771;0.07;-2.54
772;-15.44;-2.35;772;0.23;-2.61
773;-14.81;-2.35;773;0.23;-2.69
774;-14.17;-2.35;774;0.3;-2.61
775;-27.78;-0.61;775;0.3;-2.69
776;-21.61;-1.59;776;0.15;-2.61
777;-25.52;-0.61;777;0.15;-2.69
778;-26.65;-0.61;778;0.08;-2.61
779;-19.85;-1.59;779;0.08;-2.69
780;-20.73;-1.59;780;0.22;-2.39
781;18.96;-1.59;781;0.22;-2.46
782;24.38;-0.61;782;0.29;-2.39
783;18.08;-1.59;783;0.3;-2.46
784;23.24;-0.61;784;0.15;-2.39
785;17.2;-1.59;785;0.15;-2.46
786;22.11;-0.61;786;0.07;-2.39
787;13.55;-2.35;787;0.07;-2.46
788;12.92;-2.35;788;-0.32;-3.24
789;12.29;-2.35;789;-0.24;-3.24
790;2.71;-3.1;790;-0.16;-3.24
791;8.13;-2.85;791;-0.08;-3.24
792;2.46;-3.1;792;0;-3.24
793;2.58;-3.1;793;0.08;-3.24
794;7.37;-2.85;794;0.16;-3.24
795;7.75;-2.85;795;0.24;-3.24
796;21.61;-1.59;796;0.32;-3.24
797;27.78;-0.61;797;0;-3.16
798;19.84;-1.59;798;0;-3.08
799;20.73;-1.59;799;0;-3
800;25.51;-0.61;800;0;-2.92
801;26.65;-0.61;801;0;-2.84
802;15.43;-2.35;802;-0.08;-3
803;14.8;-2.35;803;-0.16;-3
804;14.18;-2.35;804;-0.24;-3
805;3.09;-3.1;805;-0.32;-3
806;9.26;-2.85;806;-0.16;-3.08
807;2.84;-3.1;807;-0.16;-3.16
808;2.96;-3.1;808;-0.08;-3.08
809;8.51;-2.85;809;-0.08;-3.16
810;8.88;-2.85;810;-0.24;-3.08
811;-5.85;-2.85;811;-0.24;-3.16
812;-1.95;-3.1;812;-0.32;-3.08
813;-5.1;-2.86;813;-0.32;-3.16
814;-5.48;-2.86;814;-0.15;-2.84
815;-1.7;-3.11;815;-0.16;-2.92
816;-1.82;-3.1;816;-0.08;-2.84
817;-9.76;-2.35;817;-0.08;-2.92
818;-9.13;-2.35;818;-0.31;-2.84
819;-8.5;-2.36;819;-0.23;-2.84
820;-17.59;-0.61;820;-0.31;-2.92
821;-13.67;-1.59;821;-0.23;-2.92
822;-15.32;-0.61;822;0.32;-3
823;-16.45;-0.61;823;0.24;-3
824;-11.9;-1.6;824;0.16;-3
825;-12.79;-1.59;825;0.08;-3
826;-6.99;-2.85;826;0.24;-3.08
827;-2.33;-3.1;827;0.24;-3.16
828;-6.61;-2.85;828;0.32;-3.08
829;-2.2;-3.1;829;0.32;-3.16
830;-6.23;-2.85;830;0.16;-3.08
831;-2.07;-3.1;831;0.16;-3.16
832;-20.98;-0.61;832;0.08;-3.08
833;-16.32;-1.59;833;0.08;-3.16
834;-11.65;-2.34;834;0.23;-2.84
835;-18.72;-0.61;835;0.23;-2.92
836;-19.85;-0.61;836;0.31;-2.84
837;-10.39;-2.35;837;0.31;-2.92
838;-14.56;-1.59;838;0.15;-2.84
839;-11.02;-2.34;839;0.16;-2.92
840;-15.44;-1.59;840;0.08;-2.84
841;13.67;-1.59;841;0.08;-2.92
842;17.57;-0.61;842;0;-3.74
843;12.79;-1.59;843;0;-3.65
844;16.43;-0.61;844;0;-3.57
845;11.91;-1.58;845;0;-3.49
846;15.3;-0.61;846;0;-3.4
847;9.77;-2.35;847;0;-3.32
848;9.14;-2.34;848;-0.08;-3.57
849;8.51;-2.33;849;-0.17;-3.57
850;1.96;-3.1;850;-0.25;-3.57
851;5.86;-2.85;851;-0.33;-3.57
852;1.7;-3.1;852;-0.17;-3.65
853;1.83;-3.1;853;-0.17;-3.74
854;5.1;-2.84;854;-0.08;-3.65
855;5.49;-2.85;855;-0.08;-3.74
856;16.31;-1.59;856;-0.33;-3.65
857;20.97;-0.61;857;-0.25;-3.65
858;14.55;-1.59;858;-0.34;-3.74
859;15.43;-1.59;859;-0.25;-3.74
860;18.7;-0.61;860;-0.16;-3.32
861;19.84;-0.61;861;-0.16;-3.4
862;11.66;-2.35;862;-0.16;-3.49
863;11.03;-2.35;863;-0.08;-3.4
864;10.4;-2.35;864;-0.08;-3.32
865;2.33;-3.1;865;-0.08;-3.49
866;7;-2.85;866;-0.33;-3.4
867;2.08;-3.1;867;-0.25;-3.4
868;2.21;-3.1;868;-0.32;-3.32
869;6.24;-2.85;869;-0.24;-3.32
870;6.62;-2.85;870;-0.33;-3.49
871;-3.69;-2.98;871;-0.25;-3.49
872;-1.36;-3.15;872;0.33;-3.57
873;-3.09;-3.13;873;0.25;-3.57
874;-3.38;-3.04;874;0.17;-3.57
875;-1.36;-3.24;875;0.08;-3.57
876;-1.34;-3.19;876;0.25;-3.65
877;-10.61;-0.67;877;0.25;-3.74
878;-8.28;-1.72;878;0.33;-3.65
879;-5.98;-2.5;879;0.34;-3.74
880;-8.03;-0.73;880;0.17;-3.65
881;-9.35;-0.7;881;0.17;-3.74
882;-6.36;-1.87;882;0.08;-3.65
883;-7.33;-1.79;883;0.08;-3.74
884;-4.74;-2.68;884;0.24;-3.32
885;-5.36;-2.58;885;0.25;-3.4
886;-4.73;-2.88;886;0.25;-3.49
887;-1.59;-3.11;887;0.33;-3.4
888;-4.37;-2.9;888;0.32;-3.32
889;-1.49;-3.12;889;0.33;-3.49
890;-4.02;-2.93;890;0.08;-3.4
891;-1.41;-3.13;891;0.16;-3.4
892;-7.87;-2.38;892;0.08;-3.32
893;-7.24;-2.4;893;0.16;-3.32
894;-6.61;-2.44;894;0.08;-3.49
895;-14.17;-0.62;895;0.16;-3.49
896;-11.01;-1.61;896;-0.35;-4.87
897;-11.83;-0.64;897;-0.26;-4.87
898;-13.01;-0.63;898;-0.18;-4.86
899;-9.2;-1.67;899;-0.09;-4.86
900;-10.11;-1.64;900;0;-4.86
901;8.48;-1.45;901;0.09;-4.86
902;10.93;-0.55;902;0.18;-4.86
903;7.67;-1.37;903;0.26;-4.87
904;9.94;-0.51;904;0.35;-4.87
905;6.88;-1.25;905;-0.35;-4.34
906;9.03;-0.45;906;-0.26;-4.34
907;1.03;-3.06;907;-0.17;-4.34
908;3.49;-2.73;908;-0.09;-4.34
909;5.99;-2.19;909;0;-4.34
910;0.49;-3.05;910;0.09;-4.34
911;0.79;-3.05;911;0.17;-4.34
912;4.66;-1.98;912;0.26;-4.34
913;2.51;-2.61;913;0.35;-4.34
914;5.34;-2.1;914;0;-4.25
915;3.02;-2.67;915;0;-4.16
916;11.04;-1.57;916;0;-4.08
917;14.18;-0.6;917;0;-3.99
918;9.32;-1.51;918;0;-3.91
919;10.17;-1.55;919;-0.09;-4.08
920;11.98;-0.58;920;-0.17;-4.08
921;13.07;-0.59;921;-0.26;-4.08
922;7.88;-2.32;922;-0.34;-4.08
923;7.25;-2.29;923;-0.17;-4.16
924;6.62;-2.25;924;-0.17;-4.25
925;1.56;-3.09;925;-0.09;-4.16
926;4.72;-2.83;926;-0.09;-4.25
927;1.41;-3.09;927;-0.26;-4.16
928;4.32;-2.8;928;-0.26;-4.25
929;1.23;-3.07;929;-0.34;-4.16
930;3.92;-2.77;930;-0.35;-4.25
931;-1.13;-2.93;931;-0.17;-3.91
932;-1.03;-3.47;932;-0.17;-3.99
933;-0.53;-2.13;933;-0.08;-3.91
934;-0.51;-2.67;934;-0.09;-3.99
935;-0.11;-0.87;935;-0.25;-3.91
936;-0.11;-1.12;936;-0.26;-3.99
937;-1.29;-2.24;937;-0.34;-3.91
938;-0.6;-1.54;938;-0.34;-3.99
939;-0.13;-0.59;939;0.34;-4.08
940;-1.18;-0.54;940;0.26;-4.08
941;-1.39;-1.44;941;0.17;-4.08
942;-0.39;-0.28;942;0.09;-4.08
943;-0.63;-0.89;943;0.26;-4.16
944;-0.05;-0.03;944;0.26;-4.25
945;-0.14;-0.29;945;0.34;-4.16
946;-2.82;-3.24;946;0.35;-4.25
947;-1.43;-3.33;947;0.17;-4.16
948;-2.52;-3.34;948;0.17;-4.25
949;-1.51;-3.47;949;0.09;-4.16
950;-1.71;-3.3;950;0.09;-4.25
951;-2.17;-3.4;951;0.25;-3.91
952;-1.38;-3.69;952;0.26;-3.99
953;-1.53;-3.62;953;0.34;-3.91
954;-5.19;-0.8;954;0.34;-3.99
955;-6.63;-0.77;955;0.17;-3.91
956;-4.34;-2.01;956;0.17;-3.99
957;-5.36;-1.96;957;0.08;-3.91
958;-3.46;-2.85;958;0.09;-3.99
959;-4.11;-2.78;959;0;-4.78
960;-2.35;-0.71;960;0;-4.69
961;-3.73;-0.79;961;0;-4.6
962;-2.04;-2.66;962;0;-4.51
963;-2.31;-1.81;963;0;-4.42
964;-2.77;-2.84;964;-0.09;-4.6
965;-3.31;-1.98;965;-0.17;-4.6
966;1.73;-0.38;966;-0.26;-4.6
967;7.88;0.86;967;-0.35;-4.6
968;-2.56;-5.2;968;-0.18;-4.69
969;-2.72;-3.64;969;-0.18;-4.78
970;4.05;-6.89;970;-0.09;-4.69
971;8.72;1.75;971;-0.09;-4.78
972;-1.33;-3.08;972;-0.26;-4.69
973;-1.81;-4.55;973;-0.26;-4.78
974;-0.52;-2.74;974;-0.35;-4.69
975;-1.04;-3.84;975;-0.35;-4.78
976;-1.23;-3.92;976;-0.17;-4.42
977;-0.62;-3.21;977;-0.17;-4.51
978;-0.91;-3.83;978;-0.09;-4.42
979;-0.15;-1.41;979;-0.09;-4.51
980;-0.26;-1.85;980;-0.35;-4.42
981;5.37;-0.85;981;-0.26;-4.42
982;6.12;-1.08;982;-0.35;-4.51
983;7.65;-0.23;983;-0.26;-4.51
984;8.25;-0.37;984;0.35;-4.6
985;4.56;-0.57;985;0.26;-4.6
986;7.31;-0.03;986;0.17;-4.6
987;3.51;-0.28;987;0.09;-4.6
988;7.35;0.28;988;0.26;-4.69
989;-0.31;-3.19;989;0.26;-4.78
990;0.13;-3.09;990;0.35;-4.69
991;1.19;-2.56;991;0.35;-4.78
992;1.91;-2.56;992;0.18;-4.69
993;3.11;-1.7;993;0.18;-4.78
994;3.94;-1.84;994;0.09;-4.69
995;-1.09;-3.75;995;0.09;-4.78
996;-0.78;-3.43;996;0.26;-4.42
997;-0.68;-3.23;997;0.26;-4.51
998;0.33;-2.72;998;0.35;-4.42
999;0.69;-1.85;999;0.35;-4.51
1000;2.08;-1.63;1000;0.17;-4.42
;;;1001;0.17;-4.51
;;;1002;0.09;-4.42
;;;1003;0.09;-4.51
;;;1004;-0.36;-5.4
;;;1005;-0.27;-5.4
;;;1006;-0.18;-5.4
;;;1007;-0.09;-5.4
;;;1008;0;-5.4
;;;1009;0.09;-5.4
;;;1010;0.18;-5.4
;;;1011;0.27;-5.4
;;;1012;0.36;-5.4
;;;1013;0;-5.31
;;;1014;0;-5.22
;;;1015;0;-5.13
;;;1016;0;-5.04
;;;1017;0;-4.95
;;;1018;-0.09;-5.13
;;;1019;-0.18;-5.13
;;;1020;-0.27;-5.13
;;;1021;-0.36;-5.13
;;;1022;-0.18;-5.22
;;;1023;-0.18;-5.31
;;;1024;-0.09;-5.22
;;;1025;-0.09;-5.31
;;;1026;-0.36;-5.22
;;;1027;-0.27;-5.22
;;;1028;-0.36;-5.31
;;;1029;-0.27;-5.31
;;;1030;-0.18;-4.95
;;;1031;-0.18;-5.04
;;;1032;-0.09;-4.95
;;;1033;-0.09;-5.04
;;;1034;-0.27;-4.95
;;;1035;-0.27;-5.04
;;;1036;-0.35;-4.95
;;;1037;-0.36;-5.04
;;;1038;0.36;-5.13
;;;1039;0.27;-5.13
;;;1040;0.18;-5.13
;;;1041;0.09;-5.13
;;;1042;0.27;-5.22
;;;1043;0.27;-5.31
;;;1044;0.36;-5.22
;;;1045;0.36;-5.31
;;;1046;0.09;-5.22
;;;1047;0.18;-5.22
;;;1048;0.09;-5.31
;;;1049;0.18;-5.31
;;;1050;0.27;-4.95
;;;1051;0.27;-5.04
;;;1052;0.35;-4.95
;;;1053;0.36;-5.04
;;;1054;0.18;-4.95
;;;1055;0.18;-5.04
;;;1056;0.09;-4.95
;;;1057;0.09;-5.04
;;;1058;0;-5.94
;;;1059;0;-5.85
;;;1060;0;-5.76
;;;1061;0;-5.67
;;;1062;0;-5.58
;;;1063;0;-5.49
;;;1064;-0.09;-5.76
;;;1065;-0.18;-5.76
;;;1066;-0.27;-5.76
;;;1067;-0.36;-5.76
;;;1068;-0.18;-5.85
;;;1069;-0.18;-5.94
;;;1070;-0.09;-5.85
;;;1071;-0.09;-5.94
;;;1072;-0.27;-5.85
;;;1073;-0.27;-5.94
;;;1074;-0.36;-5.85
;;;1075;-0.36;-5.94
;;;1076;-0.18;-5.49
;;;1077;-0.18;-5.58
;;;1078;-0.18;-5.67
;;;1079;-0.09;-5.58
;;;1080;-0.09;-5.49
;;;1081;-0.09;-5.67
;;;1082;-0.36;-5.58
;;;1083;-0.27;-5.58
;;;1084;-0.36;-5.49
;;;1085;-0.27;-5.49
;;;1086;-0.36;-5.67
;;;1087;-0.27;-5.67
;;;1088;0.36;-5.76
;;;1089;0.27;-5.76
;;;1090;0.18;-5.76
;;;1091;0.09;-5.76
;;;1092;0.27;-5.85
;;;1093;0.27;-5.94
;;;1094;0.36;-5.85
;;;1095;0.36;-5.94
;;;1096;0.18;-5.85
;;;1097;0.18;-5.94
;;;1098;0.09;-5.85
;;;1099;0.09;-5.94
;;;1100;0.27;-5.49
;;;1101;0.27;-5.58
;;;1102;0.27;-5.67
;;;1103;0.36;-5.58
;;;1104;0.36;-5.49
;;;1105;0.36;-5.67
;;;1106;0.09;-5.58
;;;1107;0.18;-5.58
;;;1108;0.09;-5.49
;;;1109;0.18;-5.49
;;;1110;0.09;-5.67
;;;1111;0.18;-5.67
