elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
593;19.91;-0.91;593;-0.16;-0.84
594;25.6;-0.35;594;-0.12;-0.84
595;19.4;-0.91;595;-0.16;-0.88
596;24.95;-0.35;596;-0.12;-0.88
597;14.58;-1.34;597;0.17;-0.92
598;14.22;-1.34;598;0.13;-0.92
599;13.86;-1.34;599;0.08;-0.92
600;2.92;-1.77;600;0.04;-0.92
601;8.75;-1.63;601;0.13;-0.96
602;2.77;-1.77;602;0.13;-1
603;2.84;-1.77;603;0.17;-0.96
604;8.32;-1.63;604;0.17;-1
605;8.53;-1.63;605;0.09;-0.96
606;21.92;-0.91;606;0.09;-1
607;28.19;-0.35;607;0.04;-0.96
608;20.92;-0.91;608;0.04;-1
609;21.42;-0.91;609;0.12;-0.84
610;26.89;-0.35;610;0.12;-0.88
611;27.54;-0.35;611;0.16;-0.84
612;15.66;-1.34;612;0.16;-0.88
613;15.3;-1.34;613;0.08;-0.83
614;14.94;-1.34;614;0.08;-0.88
615;3.13;-1.77;615;0.04;-0.83
616;9.4;-1.63;616;0.04;-0.88
617;3.06;-1.77;617;0;-1.33
618;9.18;-1.63;618;0;-1.28
619;2.99;-1.77;619;0;-1.23
620;8.96;-1.63;620;0;-1.18
621;-7.45;-1.63;621;0;-1.14
622;-2.48;-1.77;622;0;-1.09
623;-7.24;-1.63;623;-0.05;-1.23
624;-2.41;-1.77;624;-0.09;-1.23
625;-7.02;-1.63;625;-0.14;-1.23
626;-2.34;-1.77;626;-0.19;-1.23
627;-12.42;-1.34;627;-0.1;-1.28
628;-12.06;-1.34;628;-0.1;-1.33
629;-11.7;-1.34;629;-0.05;-1.28
630;-22.36;-0.35;630;-0.05;-1.33
631;-17.39;-0.91;631;-0.19;-1.28
632;-21.06;-0.35;632;-0.14;-1.28
633;-21.71;-0.35;633;-0.19;-1.33
634;-16.38;-0.91;634;-0.14;-1.33
635;-16.88;-0.91;635;-0.09;-1.09
636;-8.1;-1.63;636;-0.09;-1.14
637;-2.7;-1.77;637;-0.09;-1.18
638;-7.88;-1.63;638;-0.05;-1.14
639;-2.63;-1.77;639;-0.04;-1.09
640;-7.67;-1.63;640;-0.05;-1.18
641;-2.56;-1.77;641;-0.18;-1.14
642;-24.3;-0.35;642;-0.14;-1.14
643;-18.9;-0.91;643;-0.18;-1.09
644;-13.5;-1.34;644;-0.13;-1.09
645;-23;-0.35;645;-0.19;-1.19
646;-23.65;-0.35;646;-0.14;-1.18
647;-12.78;-1.34;647;0.19;-1.23
648;-17.89;-0.91;648;0.14;-1.23
649;-13.14;-1.34;649;0.09;-1.23
650;-18.4;-0.91;650;0.05;-1.23
651;17.39;-0.91;651;0.14;-1.28
652;22.36;-0.35;652;0.14;-1.33
653;16.88;-0.91;653;0.19;-1.28
654;21.71;-0.35;654;0.19;-1.33
655;16.38;-0.91;655;0.1;-1.28
656;21.06;-0.35;656;0.1;-1.33
657;12.42;-1.34;657;0.05;-1.28
658;12.06;-1.34;658;0.05;-1.33
659;11.7;-1.34;659;0.13;-1.09
660;2.48;-1.77;660;0.14;-1.14
661;7.45;-1.63;661;0.14;-1.18
662;2.34;-1.77;662;0.18;-1.14
663;2.41;-1.77;663;0.18;-1.09
664;7.02;-1.63;664;0.19;-1.19
665;7.24;-1.63;665;0.05;-1.14
666;18.9;-0.91;666;0.09;-1.14
667;24.3;-0.35;667;0.04;-1.09
668;18.4;-0.91;668;0.09;-1.09
669;23.65;-0.35;669;0.05;-1.18
670;17.89;-0.91;670;0.09;-1.18
671;23;-0.35;671;-0.25;-2.78
672;13.5;-1.34;672;-0.18;-2.78
673;13.14;-1.34;673;-0.12;-2.78
674;12.78;-1.34;674;-0.06;-2.78
675;2.7;-1.77;675;0;-2.78
676;8.1;-1.63;676;0.06;-2.78
677;2.63;-1.77;677;0.12;-2.78
678;7.88;-1.63;678;0.18;-2.78
679;2.56;-1.77;679;0.25;-2.78
680;7.67;-1.63;680;-0.22;-2.01
681;-5.94;-1.63;681;-0.17;-2.01
682;-1.98;-1.77;682;-0.11;-2.01
683;-5.72;-1.63;683;-0.06;-2.01
684;-1.91;-1.77;684;0;-2.01
685;-5.51;-1.63;685;0.06;-2.01
686;-1.84;-1.77;686;0.11;-2.01
687;-17.82;-0.35;687;0.17;-2.01
688;-13.86;-0.91;688;0.22;-2.01
689;-9.9;-1.34;689;-0.21;-1.68
690;-16.52;-0.35;690;-0.16;-1.68
691;-17.17;-0.35;691;-0.11;-1.68
692;-12.85;-0.91;692;-0.05;-1.68
693;-13.36;-0.91;693;0;-1.68
694;-9.18;-1.34;694;0.05;-1.68
695;-9.54;-1.34;695;0.11;-1.68
696;-6.8;-1.63;696;0.16;-1.68
697;-2.27;-1.77;697;0.21;-1.68
698;-6.59;-1.63;698;0;-1.63
699;-2.2;-1.77;699;0;-1.58
700;-6.16;-1.63;700;0;-1.53
701;-6.37;-1.63;701;0;-1.48
702;-2.05;-1.77;702;0;-1.43
703;-2.12;-1.77;703;-0.05;-1.53
704;-19.76;-0.35;704;-0.1;-1.53
705;-20.41;-0.35;705;-0.15;-1.53
706;-15.37;-0.91;706;-0.2;-1.53
707;-15.88;-0.91;707;-0.1;-1.58
708;-10.98;-1.34;708;-0.1;-1.63
709;-11.34;-1.34;709;-0.05;-1.58
710;-18.47;-0.35;710;-0.05;-1.63
711;-19.12;-0.35;711;-0.21;-1.58
712;-10.26;-1.34;712;-0.15;-1.58
713;-14.36;-0.91;713;-0.21;-1.63
714;-10.62;-1.34;714;-0.16;-1.63
715;-14.87;-0.91;715;-0.1;-1.43
716;13.86;-0.91;716;-0.1;-1.48
717;17.82;-0.35;717;-0.05;-1.43
718;12.85;-0.91;718;-0.05;-1.48
719;13.36;-0.91;719;-0.2;-1.43
720;16.52;-0.35;720;-0.15;-1.43
721;17.17;-0.35;721;-0.2;-1.48
722;9.9;-1.34;722;-0.15;-1.48
723;9.54;-1.34;723;0.2;-1.53
724;9.18;-1.34;724;0.15;-1.53
725;1.98;-1.77;725;0.1;-1.53
726;5.94;-1.63;726;0.05;-1.53
727;1.84;-1.77;727;0.15;-1.58
728;1.91;-1.77;728;0.16;-1.63
729;5.51;-1.63;729;0.21;-1.58
730;5.72;-1.63;730;0.21;-1.63
731;15.37;-0.91;731;0.05;-1.58
732;15.88;-0.91;732;0.1;-1.58
733;19.76;-0.35;733;0.05;-1.63
734;20.41;-0.35;734;0.1;-1.63
735;14.87;-0.91;735;0.15;-1.43
736;19.12;-0.35;736;0.15;-1.48
737;14.36;-0.91;737;0.2;-1.43
738;18.47;-0.35;738;0.2;-1.48
739;2.2;-1.77;739;0.1;-1.43
740;2.27;-1.77;740;0.1;-1.48
741;6.59;-1.63;741;0.05;-1.43
742;6.8;-1.63;742;0.05;-1.48
743;10.98;-1.34;743;0;-1.96
744;11.34;-1.34;744;0;-1.9
745;2.05;-1.77;745;0;-1.84
746;2.12;-1.77;746;0;-1.79
747;6.16;-1.63;747;0;-1.74
748;6.37;-1.63;748;-0.05;-1.85
749;10.26;-1.34;749;-0.11;-1.85
750;10.62;-1.34;750;-0.16;-1.85
751;-4.64;-1.63;751;-0.22;-1.85
752;-1.55;-1.77;752;-0.11;-1.9
753;-4.21;-1.63;753;-0.11;-1.96
754;-4.43;-1.63;754;-0.05;-1.9
755;-1.4;-1.77;755;-0.06;-1.96
756;-1.47;-1.77;756;-0.16;-1.9
757;-7.74;-1.34;757;-0.17;-1.96
758;-7.38;-1.34;758;-0.22;-1.9
759;-7.02;-1.34;759;-0.22;-1.96
760;-13.93;-0.35;760;-0.11;-1.74
761;-10.84;-0.91;761;-0.11;-1.79
762;-12.64;-0.35;762;-0.05;-1.74
763;-13.29;-0.35;763;-0.05;-1.79
764;-9.83;-0.91;764;-0.16;-1.74
765;-10.33;-0.91;765;-0.16;-1.79
766;-5.29;-1.63;766;-0.21;-1.74
767;-1.76;-1.77;767;-0.22;-1.79
768;-5.08;-1.63;768;0.22;-1.85
769;-1.69;-1.77;769;0.16;-1.85
770;-4.86;-1.63;770;0.11;-1.85
771;-1.62;-1.77;771;0.05;-1.85
772;-8.82;-1.34;772;0.16;-1.9
773;-8.46;-1.34;773;0.17;-1.96
774;-8.1;-1.34;774;0.22;-1.9
775;-15.88;-0.35;775;0.22;-1.96
776;-12.35;-0.91;776;0.11;-1.9
777;-14.58;-0.35;777;0.11;-1.96
778;-15.23;-0.35;778;0.05;-1.9
779;-11.34;-0.91;779;0.06;-1.96
780;-11.84;-0.91;780;0.16;-1.74
781;10.84;-0.91;781;0.16;-1.79
782;13.93;-0.35;782;0.21;-1.74
783;10.33;-0.91;783;0.22;-1.79
784;13.28;-0.35;784;0.11;-1.74
785;9.83;-0.91;785;0.11;-1.79
786;12.63;-0.35;786;0.05;-1.74
787;7.74;-1.34;787;0.05;-1.79
788;7.38;-1.34;788;-0.23;-2.36
789;7.02;-1.34;789;-0.18;-2.36
790;1.55;-1.77;790;-0.12;-2.36
791;4.64;-1.63;791;-0.06;-2.36
792;1.41;-1.77;792;0;-2.36
793;1.48;-1.77;793;0.06;-2.36
794;4.21;-1.63;794;0.12;-2.36
795;4.43;-1.63;795;0.18;-2.36
796;12.35;-0.91;796;0.23;-2.36
797;15.88;-0.35;797;0;-2.3
798;11.34;-0.91;798;0;-2.24
799;11.84;-0.91;799;0;-2.18
800;14.58;-0.35;800;0;-2.12
801;15.23;-0.35;801;0;-2.07
802;8.82;-1.34;802;-0.06;-2.18
803;8.46;-1.34;803;-0.11;-2.18
804;8.1;-1.34;804;-0.17;-2.18
805;1.76;-1.77;805;-0.23;-2.18
806;5.29;-1.63;806;-0.12;-2.24
807;1.62;-1.77;807;-0.12;-2.3
808;1.69;-1.77;808;-0.06;-2.24
809;4.86;-1.63;809;-0.06;-2.3
810;5.08;-1.63;810;-0.17;-2.24
811;-3.35;-1.63;811;-0.17;-2.3
812;-1.11;-1.77;812;-0.23;-2.24
813;-2.92;-1.64;813;-0.23;-2.3
814;-3.13;-1.63;814;-0.11;-2.07
815;-0.97;-1.78;815;-0.11;-2.13
816;-1.04;-1.77;816;-0.06;-2.07
817;-5.58;-1.34;817;-0.06;-2.13
818;-5.22;-1.34;818;-0.23;-2.07
819;-4.86;-1.35;819;-0.17;-2.07
820;-10.05;-0.35;820;-0.23;-2.13
821;-7.81;-0.91;821;-0.17;-2.13
822;-8.75;-0.35;822;0.23;-2.18
823;-9.4;-0.35;823;0.17;-2.18
824;-6.8;-0.91;824;0.11;-2.18
825;-7.31;-0.91;825;0.06;-2.18
826;-3.99;-1.63;826;0.17;-2.24
827;-1.33;-1.77;827;0.17;-2.3
828;-3.78;-1.63;828;0.23;-2.24
829;-1.26;-1.77;829;0.23;-2.3
830;-3.56;-1.63;830;0.12;-2.24
831;-1.18;-1.77;831;0.12;-2.3
832;-11.99;-0.35;832;0.06;-2.24
833;-9.33;-0.91;833;0.06;-2.3
834;-6.66;-1.34;834;0.17;-2.07
835;-10.7;-0.35;835;0.17;-2.13
836;-11.34;-0.35;836;0.23;-2.07
837;-5.94;-1.34;837;0.23;-2.13
838;-8.32;-0.91;838;0.11;-2.07
839;-6.3;-1.34;839;0.11;-2.13
840;-8.82;-0.91;840;0.06;-2.07
841;7.81;-0.91;841;0.06;-2.13
842;10.04;-0.35;842;0;-2.72
843;7.31;-0.91;843;0;-2.66
844;9.39;-0.35;844;0;-2.6
845;6.81;-0.9;845;0;-2.54
846;8.74;-0.35;846;0;-2.48
847;5.58;-1.34;847;0;-2.42
848;5.22;-1.34;848;-0.06;-2.6
849;4.86;-1.33;849;-0.12;-2.6
850;1.12;-1.77;850;-0.18;-2.6
851;3.35;-1.63;851;-0.24;-2.6
852;0.97;-1.77;852;-0.12;-2.66
853;1.05;-1.77;853;-0.12;-2.72
854;2.92;-1.62;854;-0.06;-2.66
855;3.13;-1.63;855;-0.06;-2.72
856;9.32;-0.91;856;-0.24;-2.66
857;11.99;-0.35;857;-0.18;-2.66
858;8.31;-0.91;858;-0.24;-2.72
859;8.82;-0.91;859;-0.18;-2.72
860;10.69;-0.35;860;-0.12;-2.42
861;11.34;-0.35;861;-0.12;-2.48
862;6.66;-1.34;862;-0.12;-2.54
863;6.3;-1.34;863;-0.06;-2.48
864;5.94;-1.34;864;-0.06;-2.42
865;1.33;-1.77;865;-0.06;-2.54
866;4;-1.63;866;-0.24;-2.48
867;1.19;-1.77;867;-0.18;-2.48
868;1.26;-1.77;868;-0.24;-2.42
869;3.57;-1.63;869;-0.18;-2.42
870;3.78;-1.63;870;-0.24;-2.54
871;-2.11;-1.7;871;-0.18;-2.54
872;-0.78;-1.8;872;0.24;-2.6
873;-1.77;-1.79;873;0.18;-2.6
874;-1.93;-1.74;874;0.12;-2.6
875;-0.78;-1.85;875;0.06;-2.6
876;-0.76;-1.82;876;0.18;-2.66
877;-6.07;-0.38;877;0.18;-2.72
878;-4.73;-0.98;878;0.24;-2.66
879;-3.42;-1.43;879;0.24;-2.72
880;-4.59;-0.42;880;0.12;-2.66
881;-5.34;-0.4;881;0.12;-2.72
882;-3.63;-1.07;882;0.06;-2.66
883;-4.19;-1.02;883;0.06;-2.72
884;-2.71;-1.53;884;0.18;-2.42
885;-3.06;-1.48;885;0.18;-2.48
886;-2.7;-1.64;886;0.18;-2.54
887;-0.91;-1.78;887;0.24;-2.48
888;-2.5;-1.65;888;0.24;-2.42
889;-0.85;-1.78;889;0.24;-2.54
890;-2.3;-1.67;890;0.06;-2.48
891;-0.81;-1.79;891;0.12;-2.48
892;-4.5;-1.36;892;0.06;-2.42
893;-4.14;-1.37;893;0.12;-2.42
894;-3.78;-1.4;894;0.06;-2.54
895;-8.1;-0.35;895;0.12;-2.54
896;-6.29;-0.92;896;-0.26;-3.54
897;-6.76;-0.37;897;-0.19;-3.54
898;-7.43;-0.36;898;-0.13;-3.54
899;-5.26;-0.96;899;-0.06;-3.54
900;-5.78;-0.94;900;0;-3.54
901;4.85;-0.83;901;0.06;-3.54
902;6.25;-0.31;902;0.13;-3.54
903;4.38;-0.78;903;0.19;-3.54
904;5.68;-0.29;904;0.26;-3.54
905;3.93;-0.71;905;-0.25;-3.16
906;5.16;-0.26;906;-0.19;-3.16
907;0.59;-1.75;907;-0.13;-3.16
908;1.99;-1.56;908;-0.06;-3.16
909;3.42;-1.25;909;0;-3.16
910;0.28;-1.74;910;0.06;-3.16
911;0.45;-1.74;911;0.13;-3.16
912;2.66;-1.13;912;0.19;-3.16
913;1.43;-1.49;913;0.25;-3.16
914;3.05;-1.2;914;0;-3.09
915;1.73;-1.53;915;0;-3.03
916;6.31;-0.9;916;0;-2.97
917;8.1;-0.34;917;0;-2.9
918;5.33;-0.86;918;0;-2.84
919;5.81;-0.88;919;-0.06;-2.97
920;6.85;-0.33;920;-0.12;-2.97
921;7.47;-0.34;921;-0.19;-2.97
922;4.5;-1.32;922;-0.25;-2.97
923;4.14;-1.31;923;-0.12;-3.03
924;3.78;-1.28;924;-0.13;-3.09
925;0.89;-1.77;925;-0.06;-3.03
926;2.7;-1.61;926;-0.06;-3.09
927;0.8;-1.76;927;-0.19;-3.03
928;2.47;-1.6;928;-0.19;-3.09
929;0.71;-1.76;929;-0.25;-3.03
930;2.24;-1.58;930;-0.25;-3.09
931;-0.64;-1.67;931;-0.12;-2.84
932;-0.58;-1.98;932;-0.12;-2.9
933;-0.3;-1.22;933;-0.06;-2.84
934;-0.29;-1.53;934;-0.06;-2.9
935;-0.07;-0.5;935;-0.18;-2.84
936;-0.07;-0.64;936;-0.19;-2.9
937;-0.74;-1.28;937;-0.25;-2.84
938;-0.34;-0.88;938;-0.25;-2.9
939;-0.08;-0.34;939;0.25;-2.97
940;-0.67;-0.31;940;0.19;-2.97
941;-0.8;-0.82;941;0.12;-2.97
942;-0.22;-0.16;942;0.06;-2.97
943;-0.36;-0.51;943;0.19;-3.03
944;-0.03;-0.02;944;0.19;-3.09
945;-0.08;-0.16;945;0.25;-3.03
946;-1.61;-1.85;946;0.25;-3.09
947;-0.82;-1.9;947;0.12;-3.03
948;-1.44;-1.91;948;0.13;-3.09
949;-0.86;-1.98;949;0.06;-3.03
950;-0.97;-1.89;950;0.06;-3.09
951;-1.24;-1.94;951;0.18;-2.84
952;-0.79;-2.11;952;0.19;-2.9
953;-0.87;-2.07;953;0.25;-2.84
954;-2.96;-0.46;954;0.25;-2.9
955;-3.79;-0.44;955;0.12;-2.84
956;-2.48;-1.15;956;0.12;-2.9
957;-3.06;-1.12;957;0.06;-2.84
958;-1.97;-1.63;958;0.06;-2.9
959;-2.35;-1.59;959;0;-3.48
960;-1.34;-0.41;960;0;-3.41
961;-2.13;-0.45;961;0;-3.35
962;-1.17;-1.52;962;0;-3.28
963;-1.32;-1.03;963;0;-3.22
964;-1.58;-1.62;964;-0.06;-3.35
965;-1.89;-1.13;965;-0.13;-3.35
966;0.97;-0.21;966;-0.19;-3.35
967;4.51;0.49;967;-0.25;-3.35
968;-1.48;-2.97;968;-0.13;-3.41
969;-1.54;-2.09;969;-0.13;-3.48
970;2.34;-3.95;970;-0.06;-3.41
971;4.96;1.01;971;-0.06;-3.48
972;-0.76;-1.76;972;-0.19;-3.41
973;-1.03;-2.61;973;-0.19;-3.48
974;-0.3;-1.56;974;-0.26;-3.41
975;-0.59;-2.2;975;-0.26;-3.48
976;-0.7;-2.24;976;-0.13;-3.22
977;-0.35;-1.83;977;-0.13;-3.28
978;-0.52;-2.19;978;-0.06;-3.22
979;-0.09;-0.81;979;-0.06;-3.28
980;-0.15;-1.05;980;-0.25;-3.22
981;3.07;-0.48;981;-0.19;-3.22
982;3.5;-0.61;982;-0.25;-3.28
983;4.37;-0.13;983;-0.19;-3.28
984;4.71;-0.21;984;0.25;-3.35
985;2.6;-0.33;985;0.19;-3.35
986;4.18;-0.02;986;0.13;-3.35
987;2.01;-0.16;987;0.06;-3.35
988;4.2;0.16;988;0.19;-3.41
989;-0.18;-1.83;989;0.19;-3.48
990;0.07;-1.76;990;0.26;-3.41
991;0.68;-1.46;991;0.26;-3.48
992;1.09;-1.46;992;0.13;-3.41
993;1.78;-0.97;993;0.13;-3.48
994;2.25;-1.05;994;0.06;-3.41
995;-0.62;-2.14;995;0.06;-3.48
996;-0.45;-1.96;996;0.19;-3.22
997;-0.39;-1.85;997;0.19;-3.28
998;0.19;-1.55;998;0.25;-3.22
999;0.39;-1.06;999;0.25;-3.28
1000;1.19;-0.93;1000;0.13;-3.22
;;;1001;0.13;-3.28
;;;1002;0.06;-3.22
;;;1003;0.06;-3.28
;;;1004;-0.26;-3.93
;;;1005;-0.2;-3.93
;;;1006;-0.13;-3.93
;;;1007;-0.07;-3.93
;;;1008;0;-3.93
;;;1009;0.06;-3.93
;;;1010;0.13;-3.93
;;;1011;0.2;-3.93
;;;1012;0.26;-3.93
;;;1013;0;-3.86
;;;1014;0;-3.8
;;;1015;0;-3.73
;;;1016;0;-3.67
;;;1017;0;-3.6
;;;1018;-0.06;-3.73
;;;1019;-0.13;-3.73
;;;1020;-0.19;-3.73
;;;1021;-0.26;-3.73
;;;1022;-0.13;-3.8
;;;1023;-0.13;-3.86
;;;1024;-0.06;-3.8
;;;1025;-0.06;-3.86
;;;1026;-0.26;-3.8
;;;1027;-0.19;-3.8
;;;1028;-0.26;-3.86
;;;1029;-0.19;-3.86
;;;1030;-0.13;-3.6
;;;1031;-0.13;-3.67
;;;1032;-0.06;-3.6
;;;1033;-0.06;-3.67
;;;1034;-0.19;-3.6
;;;1035;-0.19;-3.67
;;;1036;-0.26;-3.6
;;;1037;-0.26;-3.67
;;;1038;0.26;-3.73
;;;1039;0.19;-3.73
;;;1040;0.13;-3.73
;;;1041;0.06;-3.73
;;;1042;0.19;-3.8
;;;1043;0.19;-3.86
;;;1044;0.26;-3.8
;;;1045;0.26;-3.86
;;;1046;0.06;-3.8
;;;1047;0.13;-3.8
;;;1048;0.06;-3.86
;;;1049;0.13;-3.86
;;;1050;0.19;-3.6
;;;1051;0.19;-3.67
;;;1052;0.26;-3.6
;;;1053;0.26;-3.67
;;;1054;0.13;-3.6
;;;1055;0.13;-3.67
;;;1056;0.06;-3.6
;;;1057;0.06;-3.67
;;;1058;0;-4.32
;;;1059;0;-4.26
;;;1060;0;-4.19
;;;1061;0;-4.13
;;;1062;0;-4.06
;;;1063;0;-4
;;;1064;-0.07;-4.19
;;;1065;-0.13;-4.19
;;;1066;-0.2;-4.19
;;;1067;-0.26;-4.19
;;;1068;-0.13;-4.26
;;;1069;-0.13;-4.32
;;;1070;-0.07;-4.26
;;;1071;-0.07;-4.32
;;;1072;-0.2;-4.26
;;;1073;-0.2;-4.32
;;;1074;-0.26;-4.26
;;;1075;-0.26;-4.32
;;;1076;-0.13;-4
;;;1077;-0.13;-4.06
;;;1078;-0.13;-4.13
;;;1079;-0.07;-4.06
;;;1080;-0.07;-4
;;;1081;-0.07;-4.13
;;;1082;-0.26;-4.06
;;;1083;-0.2;-4.06
;;;1084;-0.26;-4
;;;1085;-0.2;-4
;;;1086;-0.26;-4.13
;;;1087;-0.2;-4.13
;;;1088;0.26;-4.19
;;;1089;0.2;-4.19
;;;1090;0.13;-4.19
;;;1091;0.06;-4.19
;;;1092;0.2;-4.26
;;;1093;0.2;-4.32
;;;1094;0.26;-4.26
;;;1095;0.26;-4.32
;;;1096;0.13;-4.26
;;;1097;0.13;-4.32
;;;1098;0.06;-4.26
;;;1099;0.06;-4.32
;;;1100;0.2;-4
;;;1101;0.2;-4.06
;;;1102;0.2;-4.13
;;;1103;0.26;-4.06
;;;1104;0.26;-4
;;;1105;0.26;-4.13
;;;1106;0.06;-4.06
;;;1107;0.13;-4.06
;;;1108;0.06;-4
;;;1109;0.13;-4
;;;1110;0.06;-4.13
;;;1111;0.13;-4.13
