elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
612;23.49;-2.01;612;0.21;-1.11
613;22.95;-2.01;613;0.1;-1.06
614;22.41;-2.01;614;0.1;-1.11
615;4.7;-2.66;615;0.05;-1.06
616;14.09;-2.44;616;0.05;-1.11
617;4.59;-2.66;617;0;-1.68
618;13.77;-2.44;618;0;-1.62
619;4.48;-2.66;619;0;-1.56
620;13.45;-2.44;620;0;-1.5
621;-11.18;-2.44;621;0;-1.44
622;-3.73;-2.66;622;0;-1.39
623;-10.85;-2.44;623;-0.06;-1.56
624;-3.62;-2.66;624;-0.12;-1.56
625;-10.53;-2.44;625;-0.18;-1.56
626;-3.51;-2.66;626;-0.24;-1.56
627;-18.63;-2.01;627;-0.12;-1.62
628;-18.09;-2.01;628;-0.12;-1.68
629;-17.55;-2.01;629;-0.06;-1.62
630;-33.53;-0.52;630;-0.06;-1.68
631;-26.08;-1.36;631;-0.24;-1.62
632;-31.59;-0.52;632;-0.18;-1.62
633;-32.56;-0.52;633;-0.25;-1.69
634;-24.57;-1.36;634;-0.18;-1.68
635;-25.33;-1.36;635;-0.11;-1.39
636;-12.15;-2.44;636;-0.12;-1.44
637;-4.05;-2.66;637;-0.12;-1.5
638;-11.83;-2.44;638;-0.06;-1.44
639;-3.94;-2.66;639;-0.06;-1.39
640;-11.5;-2.44;640;-0.06;-1.5
641;-3.83;-2.66;641;-0.23;-1.45
642;-36.45;-0.52;642;-0.17;-1.44
643;-28.35;-1.36;643;-0.23;-1.39
644;-20.25;-2.01;644;-0.17;-1.39
645;-34.51;-0.52;645;-0.23;-1.5
646;-35.48;-0.52;646;-0.18;-1.5
647;-19.17;-2.01;647;0.24;-1.56
648;-26.84;-1.36;648;0.18;-1.56
649;-19.71;-2.01;649;0.12;-1.56
650;-27.59;-1.36;650;0.06;-1.56
651;26.08;-1.36;651;0.18;-1.62
652;33.53;-0.52;652;0.18;-1.68
653;25.33;-1.36;653;0.24;-1.62
654;32.56;-0.52;654;0.25;-1.69
655;24.57;-1.36;655;0.12;-1.62
656;31.59;-0.52;656;0.12;-1.68
657;18.63;-2.01;657;0.06;-1.62
658;18.09;-2.01;658;0.06;-1.68
659;17.55;-2.01;659;0.17;-1.39
660;3.73;-2.66;660;0.17;-1.44
661;11.18;-2.44;661;0.18;-1.5
662;3.51;-2.66;662;0.23;-1.45
663;3.62;-2.66;663;0.23;-1.39
664;10.53;-2.44;664;0.23;-1.5
665;10.85;-2.44;665;0.06;-1.44
666;28.35;-1.36;666;0.12;-1.44
667;36.45;-0.52;667;0.06;-1.39
668;27.59;-1.36;668;0.11;-1.39
669;35.48;-0.52;669;0.06;-1.5
670;26.84;-1.36;670;0.12;-1.5
671;34.51;-0.52;671;-0.31;-3.53
672;20.25;-2.01;672;-0.23;-3.53
673;19.71;-2.01;673;-0.16;-3.53
674;19.17;-2.01;674;-0.08;-3.53
675;4.05;-2.66;675;0;-3.53
676;12.15;-2.44;676;0.08;-3.53
677;3.94;-2.66;677;0.16;-3.53
678;11.83;-2.44;678;0.23;-3.53
679;3.83;-2.66;679;0.31;-3.53
680;11.5;-2.44;680;-0.28;-2.55
681;-8.91;-2.44;681;-0.21;-2.55
682;-2.97;-2.66;682;-0.14;-2.55
683;-8.59;-2.44;683;-0.07;-2.55
684;-2.86;-2.66;684;0;-2.55
685;-8.26;-2.44;685;0.07;-2.55
686;-2.75;-2.66;686;0.14;-2.55
687;-26.73;-0.52;687;0.21;-2.55
688;-20.79;-1.36;688;0.28;-2.55
689;-14.85;-2.01;689;-0.27;-2.14
690;-24.79;-0.52;690;-0.2;-2.14
691;-25.76;-0.52;691;-0.13;-2.14
692;-19.28;-1.36;692;-0.07;-2.14
693;-20.03;-1.36;693;0;-2.14
694;-13.77;-2.01;694;0.07;-2.14
695;-14.31;-2.01;695;0.13;-2.14
696;-10.21;-2.44;696;0.2;-2.14
697;-3.4;-2.66;697;0.27;-2.14
698;-9.88;-2.44;698;0;-2.07
699;-3.29;-2.66;699;0;-2
700;-9.23;-2.44;700;0;-1.94
701;-9.56;-2.44;701;0;-1.87
702;-3.08;-2.66;702;0;-1.81
703;-3.19;-2.66;703;-0.06;-1.94
704;-29.65;-0.52;704;-0.13;-1.94
705;-30.62;-0.52;705;-0.19;-1.94
706;-23.06;-1.36;706;-0.26;-1.94
707;-23.81;-1.36;707;-0.13;-2
708;-16.47;-2.01;708;-0.13;-2.07
709;-17.01;-2.01;709;-0.07;-2
710;-27.7;-0.52;710;-0.07;-2.07
711;-28.67;-0.52;711;-0.26;-2
712;-15.39;-2.01;712;-0.2;-2
713;-21.55;-1.36;713;-0.26;-2.07
714;-15.93;-2.01;714;-0.2;-2.07
715;-22.3;-1.36;715;-0.13;-1.81
716;20.79;-1.36;716;-0.13;-1.87
717;26.73;-0.52;717;-0.06;-1.81
718;19.28;-1.36;718;-0.06;-1.87
719;20.03;-1.36;719;-0.25;-1.81
720;24.79;-0.52;720;-0.19;-1.81
721;25.76;-0.52;721;-0.26;-1.87
722;14.85;-2.01;722;-0.19;-1.87
723;14.31;-2.01;723;0.26;-1.94
724;13.77;-2.01;724;0.19;-1.94
725;2.97;-2.66;725;0.13;-1.94
726;8.91;-2.44;726;0.06;-1.94
727;2.75;-2.66;727;0.2;-2
728;2.86;-2.66;728;0.2;-2.07
729;8.26;-2.44;729;0.26;-2
730;8.59;-2.44;730;0.26;-2.07
731;23.06;-1.36;731;0.07;-2
732;23.81;-1.36;732;0.13;-2
733;29.65;-0.52;733;0.07;-2.07
734;30.62;-0.52;734;0.13;-2.07
735;22.3;-1.36;735;0.19;-1.81
736;28.67;-0.52;736;0.19;-1.87
737;21.55;-1.36;737;0.25;-1.81
738;27.7;-0.52;738;0.26;-1.87
739;3.29;-2.66;739;0.13;-1.81
740;3.4;-2.66;740;0.13;-1.87
741;9.88;-2.44;741;0.06;-1.81
742;10.21;-2.44;742;0.06;-1.87
743;16.47;-2.01;743;0;-2.48
744;17.01;-2.01;744;0;-2.41
745;3.08;-2.66;745;0;-2.34
746;3.19;-2.66;746;0;-2.27
747;9.23;-2.44;747;0;-2.2
748;9.56;-2.44;748;-0.07;-2.34
749;15.39;-2.01;749;-0.14;-2.34
750;15.93;-2.01;750;-0.21;-2.34
751;-6.97;-2.44;751;-0.28;-2.34
752;-2.32;-2.66;752;-0.14;-2.41
753;-6.32;-2.44;753;-0.14;-2.48
754;-6.64;-2.44;754;-0.07;-2.41
755;-2.1;-2.66;755;-0.07;-2.48
756;-2.21;-2.66;756;-0.21;-2.41
757;-11.61;-2.01;757;-0.21;-2.48
758;-11.07;-2.01;758;-0.28;-2.41
759;-10.53;-2.01;759;-0.28;-2.48
760;-20.9;-0.52;760;-0.14;-2.2
761;-16.25;-1.36;761;-0.14;-2.27
762;-18.96;-0.52;762;-0.07;-2.2
763;-19.93;-0.52;763;-0.07;-2.27
764;-14.74;-1.36;764;-0.2;-2.2
765;-15.5;-1.36;765;-0.2;-2.27
766;-7.94;-2.44;766;-0.27;-2.2
767;-2.65;-2.66;767;-0.27;-2.27
768;-7.61;-2.44;768;0.28;-2.34
769;-2.54;-2.66;769;0.21;-2.34
770;-7.29;-2.44;770;0.14;-2.34
771;-2.43;-2.66;771;0.07;-2.34
772;-13.23;-2.01;772;0.21;-2.41
773;-12.69;-2.01;773;0.21;-2.48
774;-12.15;-2.01;774;0.28;-2.41
775;-23.81;-0.52;775;0.28;-2.48
776;-18.52;-1.36;776;0.14;-2.41
777;-21.87;-0.52;777;0.14;-2.48
778;-22.84;-0.52;778;0.07;-2.41
779;-17.01;-1.36;779;0.07;-2.48
780;-17.77;-1.36;780;0.2;-2.2
781;16.25;-1.36;781;0.2;-2.27
782;20.9;-0.52;782;0.27;-2.2
783;15.5;-1.36;783;0.27;-2.27
784;19.92;-0.52;784;0.14;-2.2
785;14.74;-1.37;785;0.14;-2.27
786;18.95;-0.52;786;0.07;-2.2
787;11.61;-2.01;787;0.07;-2.27
788;11.07;-2.01;788;-0.3;-2.99
789;10.53;-2.01;789;-0.22;-2.99
790;2.32;-2.66;790;-0.15;-2.99
791;6.97;-2.44;791;-0.07;-2.99
792;2.11;-2.66;792;0;-2.99
793;2.22;-2.66;793;0.07;-2.99
794;6.32;-2.44;794;0.15;-2.99
795;6.64;-2.44;795;0.22;-2.99
796;18.52;-1.36;796;0.3;-2.99
797;23.81;-0.52;797;0;-2.92
798;17.01;-1.36;798;0;-2.84
799;17.77;-1.36;799;0;-2.77
800;21.87;-0.52;800;0;-2.7
801;22.84;-0.52;801;0;-2.62
802;13.23;-2.01;802;-0.07;-2.77
803;12.69;-2.01;803;-0.15;-2.77
804;12.15;-2.01;804;-0.22;-2.77
805;2.65;-2.66;805;-0.29;-2.77
806;7.94;-2.44;806;-0.15;-2.84
807;2.43;-2.66;807;-0.15;-2.92
808;2.54;-2.66;808;-0.07;-2.84
809;7.29;-2.44;809;-0.07;-2.92
810;7.61;-2.44;810;-0.22;-2.84
811;-5.02;-2.44;811;-0.22;-2.92
812;-1.67;-2.66;812;-0.29;-2.84
813;-4.37;-2.45;813;-0.3;-2.92
814;-4.69;-2.45;814;-0.14;-2.62
815;-1.46;-2.66;815;-0.14;-2.7
816;-1.56;-2.66;816;-0.07;-2.62
817;-8.37;-2.01;817;-0.07;-2.7
818;-7.83;-2.02;818;-0.29;-2.63
819;-7.29;-2.02;819;-0.21;-2.62
820;-15.08;-0.52;820;-0.29;-2.7
821;-11.72;-1.36;821;-0.22;-2.7
822;-13.13;-0.52;822;0.29;-2.77
823;-14.1;-0.52;823;0.22;-2.77
824;-10.2;-1.37;824;0.15;-2.77
825;-10.96;-1.37;825;0.07;-2.77
826;-5.99;-2.44;826;0.22;-2.84
827;-1.99;-2.66;827;0.22;-2.92
828;-5.67;-2.44;828;0.29;-2.84
829;-1.89;-2.66;829;0.3;-2.92
830;-5.34;-2.44;830;0.15;-2.84
831;-1.78;-2.66;831;0.15;-2.92
832;-17.99;-0.52;832;0.07;-2.84
833;-13.99;-1.36;833;0.07;-2.92
834;-9.99;-2.01;834;0.21;-2.62
835;-16.05;-0.52;835;0.22;-2.7
836;-17.02;-0.52;836;0.29;-2.63
837;-8.91;-2.01;837;0.29;-2.7
838;-12.48;-1.36;838;0.14;-2.62
839;-9.45;-2.01;839;0.14;-2.7
840;-13.23;-1.36;840;0.07;-2.62
841;11.72;-1.36;841;0.07;-2.7
842;15.06;-0.52;842;0;-3.45
843;10.96;-1.36;843;0;-3.37
844;14.08;-0.52;844;0;-3.29
845;10.21;-1.36;845;0;-3.22
846;13.12;-0.52;846;0;-3.14
847;8.37;-2.01;847;0;-3.07
848;7.83;-2.01;848;-0.08;-3.3
849;7.29;-2;849;-0.15;-3.3
850;1.68;-2.66;850;-0.23;-3.3
851;5.03;-2.44;851;-0.31;-3.3
852;1.46;-2.66;852;-0.15;-3.37
853;1.57;-2.66;853;-0.15;-3.45
854;4.38;-2.43;854;-0.08;-3.37
855;4.7;-2.44;855;-0.08;-3.45
856;13.98;-1.37;856;-0.31;-3.37
857;17.98;-0.52;857;-0.23;-3.37
858;12.47;-1.37;858;-0.31;-3.45
859;13.23;-1.37;859;-0.23;-3.45
860;16.03;-0.52;860;-0.15;-3.07
861;17;-0.52;861;-0.15;-3.14
862;9.99;-2.01;862;-0.15;-3.22
863;9.45;-2.01;863;-0.08;-3.14
864;8.91;-2.01;864;-0.07;-3.07
865;2;-2.66;865;-0.08;-3.22
866;6;-2.44;866;-0.3;-3.14
867;1.79;-2.66;867;-0.23;-3.14
868;1.89;-2.66;868;-0.3;-3.07
869;5.35;-2.44;869;-0.22;-3.07
870;5.67;-2.44;870;-0.3;-3.22
871;-3.16;-2.55;871;-0.23;-3.22
872;-1.16;-2.7;872;0.31;-3.3
873;-2.65;-2.68;873;0.23;-3.3
874;-2.9;-2.61;874;0.15;-3.3
875;-1.17;-2.78;875;0.08;-3.3
876;-1.15;-2.73;876;0.23;-3.37
877;-9.1;-0.57;877;0.23;-3.45
878;-7.1;-1.48;878;0.31;-3.37
879;-5.13;-2.15;879;0.31;-3.45
880;-6.88;-0.63;880;0.15;-3.37
881;-8.01;-0.6;881;0.15;-3.45
882;-5.45;-1.61;882;0.08;-3.37
883;-6.28;-1.54;883;0.08;-3.45
884;-4.06;-2.3;884;0.22;-3.07
885;-4.6;-2.21;885;0.23;-3.14
886;-4.06;-2.46;886;0.23;-3.22
887;-1.36;-2.67;887;0.3;-3.14
888;-3.75;-2.48;888;0.3;-3.07
889;-1.28;-2.67;889;0.3;-3.22
890;-3.45;-2.51;890;0.08;-3.14
891;-1.21;-2.69;891;0.15;-3.14
892;-6.75;-2.04;892;0.07;-3.07
893;-6.21;-2.06;893;0.15;-3.07
894;-5.67;-2.09;894;0.08;-3.22
895;-12.15;-0.53;895;0.15;-3.22
896;-9.44;-1.38;896;-0.33;-4.49
897;-10.14;-0.55;897;-0.24;-4.49
898;-11.15;-0.54;898;-0.16;-4.49
899;-7.89;-1.43;899;-0.08;-4.49
900;-8.67;-1.4;900;0;-4.49
901;7.27;-1.24;901;0.08;-4.49
902;9.37;-0.47;902;0.16;-4.49
903;6.57;-1.17;903;0.24;-4.49
904;8.52;-0.44;904;0.33;-4.49
905;5.9;-1.07;905;-0.32;-4
906;7.74;-0.39;906;-0.24;-4
907;0.89;-2.62;907;-0.16;-4
908;2.99;-2.34;908;-0.08;-4
909;5.13;-1.87;909;0;-4
910;0.42;-2.62;910;0.08;-4
911;0.68;-2.62;911;0.16;-4
912;4;-1.7;912;0.24;-4
913;2.15;-2.23;913;0.32;-4
914;4.57;-1.8;914;0;-3.92
915;2.59;-2.29;915;0;-3.84
916;9.46;-1.34;916;0;-3.76
917;12.15;-0.51;917;0;-3.68
918;7.99;-1.29;918;0;-3.61
919;8.72;-1.32;919;-0.08;-3.76
920;10.27;-0.49;920;-0.16;-3.76
921;11.2;-0.51;921;-0.24;-3.76
922;6.76;-1.99;922;-0.32;-3.76
923;6.22;-1.96;923;-0.16;-3.84
924;5.68;-1.93;924;-0.16;-3.92
925;1.34;-2.65;925;-0.08;-3.84
926;4.04;-2.42;926;-0.08;-3.92
927;1.21;-2.64;927;-0.24;-3.84
928;3.71;-2.4;928;-0.24;-3.92
929;1.06;-2.64;929;-0.32;-3.84
930;3.36;-2.38;930;-0.32;-3.92
931;-0.97;-2.51;931;-0.16;-3.61
932;-0.88;-2.98;932;-0.16;-3.69
933;-0.45;-1.83;933;-0.08;-3.61
934;-0.44;-2.29;934;-0.08;-3.68
935;-0.1;-0.74;935;-0.23;-3.61
936;-0.1;-0.96;936;-0.24;-3.69
937;-1.11;-1.92;937;-0.31;-3.61
938;-0.51;-1.32;938;-0.31;-3.69
939;-0.11;-0.51;939;0.32;-3.76
940;-1.01;-0.47;940;0.24;-3.76
941;-1.19;-1.24;941;0.16;-3.76
942;-0.33;-0.24;942;0.08;-3.76
943;-0.54;-0.76;943;0.24;-3.84
944;-0.04;-0.03;944;0.24;-3.92
945;-0.12;-0.25;945;0.32;-3.84
946;-2.41;-2.77;946;0.32;-3.92
947;-1.22;-2.86;947;0.16;-3.84
948;-2.16;-2.86;948;0.16;-3.92
949;-1.29;-2.97;949;0.08;-3.84
950;-1.46;-2.83;950;0.08;-3.92
951;-1.86;-2.91;951;0.23;-3.61
952;-1.19;-3.17;952;0.24;-3.69
953;-1.31;-3.1;953;0.31;-3.61
954;-4.45;-0.69;954;0.31;-3.69
955;-5.69;-0.66;955;0.16;-3.61
956;-3.72;-1.72;956;0.16;-3.69
957;-4.59;-1.68;957;0.08;-3.61
958;-2.96;-2.45;958;0.08;-3.68
959;-3.52;-2.38;959;0;-4.41
960;-2.01;-0.61;960;0;-4.33
961;-3.19;-0.68;961;0;-4.25
962;-1.75;-2.28;962;0;-4.17
963;-1.98;-1.55;963;0;-4.08
964;-2.37;-2.43;964;-0.08;-4.25
965;-2.83;-1.69;965;-0.16;-4.25
966;1.47;-0.32;966;-0.24;-4.25
967;6.76;0.74;967;-0.32;-4.25
968;-2.21;-4.46;968;-0.16;-4.33
969;-2.32;-3.13;969;-0.16;-4.41
970;3.48;-5.91;970;-0.08;-4.33
971;7.46;1.5;971;-0.08;-4.41
972;-1.14;-2.64;972;-0.24;-4.33
973;-1.55;-3.9;973;-0.24;-4.41
974;-0.45;-2.35;974;-0.32;-4.33
975;-0.89;-3.3;975;-0.33;-4.41
976;-1.05;-3.36;976;-0.16;-4.08
977;-0.53;-2.75;977;-0.16;-4.17
978;-0.78;-3.28;978;-0.08;-4.08
979;-0.13;-1.21;979;-0.08;-4.17
980;-0.23;-1.58;980;-0.32;-4.09
981;4.6;-0.72;981;-0.24;-4.08
982;5.25;-0.92;982;-0.32;-4.17
983;6.55;-0.2;983;-0.24;-4.17
984;7.07;-0.31;984;0.32;-4.25
985;3.91;-0.49;985;0.24;-4.25
986;6.27;-0.02;986;0.16;-4.25
987;3.01;-0.24;987;0.08;-4.25
988;6.3;0.24;988;0.24;-4.33
989;-0.27;-2.74;989;0.24;-4.41
990;0.11;-2.65;990;0.32;-4.33
991;1.02;-2.19;991;0.33;-4.41
992;1.64;-2.19;992;0.16;-4.33
993;2.66;-1.46;993;0.16;-4.41
994;3.38;-1.58;994;0.08;-4.33
995;-0.94;-3.21;995;0.08;-4.41
996;-0.67;-2.94;996;0.24;-4.08
997;-0.58;-2.77;997;0.24;-4.17
998;0.28;-2.33;998;0.32;-4.09
999;0.59;-1.59;999;0.32;-4.17
1000;1.78;-1.4;1000;0.16;-4.08
;;;1001;0.16;-4.17
;;;1002;0.08;-4.08
;;;1003;0.08;-4.17
;;;1004;-0.33;-4.99
;;;1005;-0.25;-4.99
;;;1006;-0.17;-4.99
;;;1007;-0.08;-4.99
;;;1008;0;-4.99
;;;1009;0.08;-4.99
;;;1010;0.16;-4.99
;;;1011;0.25;-4.99
;;;1012;0.33;-4.99
;;;1013;0;-4.9
;;;1014;0;-4.82
;;;1015;0;-4.74
;;;1016;0;-4.66
;;;1017;0;-4.57
;;;1018;-0.08;-4.74
;;;1019;-0.16;-4.74
;;;1020;-0.25;-4.74
;;;1021;-0.33;-4.74
;;;1022;-0.16;-4.82
;;;1023;-0.16;-4.9
;;;1024;-0.08;-4.82
;;;1025;-0.08;-4.9
;;;1026;-0.33;-4.82
;;;1027;-0.25;-4.82
;;;1028;-0.33;-4.9
;;;1029;-0.25;-4.9
;;;1030;-0.16;-4.57
;;;1031;-0.16;-4.66
;;;1032;-0.08;-4.57
;;;1033;-0.08;-4.66
;;;1034;-0.25;-4.57
;;;1035;-0.25;-4.66
;;;1036;-0.33;-4.57
;;;1037;-0.33;-4.66
;;;1038;0.33;-4.74
;;;1039;0.25;-4.74
;;;1040;0.16;-4.74
;;;1041;0.08;-4.74
;;;1042;0.25;-4.82
;;;1043;0.25;-4.9
;;;1044;0.33;-4.82
;;;1045;0.33;-4.9
;;;1046;0.08;-4.82
;;;1047;0.16;-4.82
;;;1048;0.08;-4.9
;;;1049;0.16;-4.9
;;;1050;0.25;-4.57
;;;1051;0.25;-4.66
;;;1052;0.33;-4.57
;;;1053;0.33;-4.66
;;;1054;0.16;-4.57
;;;1055;0.16;-4.66
;;;1056;0.08;-4.57
;;;1057;0.08;-4.66
;;;1058;0;-5.49
;;;1059;0;-5.4
;;;1060;0;-5.32
;;;1061;0;-5.24
;;;1062;0;-5.15
;;;1063;0;-5.07
;;;1064;-0.08;-5.32
;;;1065;-0.17;-5.32
;;;1066;-0.25;-5.32
;;;1067;-0.33;-5.32
;;;1068;-0.17;-5.4
;;;1069;-0.17;-5.49
;;;1070;-0.08;-5.4
;;;1071;-0.08;-5.49
;;;1072;-0.25;-5.4
;;;1073;-0.25;-5.49
;;;1074;-0.33;-5.4
;;;1075;-0.33;-5.49
;;;1076;-0.17;-5.07
;;;1077;-0.17;-5.15
;;;1078;-0.17;-5.24
;;;1079;-0.08;-5.15
;;;1080;-0.08;-5.07
;;;1081;-0.08;-5.24
;;;1082;-0.33;-5.15
;;;1083;-0.25;-5.15
;;;1084;-0.33;-5.07
;;;1085;-0.25;-5.07
;;;1086;-0.33;-5.24
;;;1087;-0.25;-5.24
;;;1088;0.33;-5.32
;;;1089;0.25;-5.32
;;;1090;0.17;-5.32
;;;1091;0.08;-5.32
;;;1092;0.25;-5.4
;;;1093;0.25;-5.49
;;;1094;0.33;-5.4
;;;1095;0.33;-5.49
;;;1096;0.17;-5.4
;;;1097;0.17;-5.49
;;;1098;0.08;-5.4
;;;1099;0.08;-5.49
;;;1100;0.25;-5.07
;;;1101;0.25;-5.15
;;;1102;0.25;-5.24
;;;1103;0.33;-5.15
;;;1104;0.33;-5.07
;;;1105;0.33;-5.24
;;;1106;0.08;-5.15
;;;1107;0.17;-5.15
;;;1108;0.08;-5.07
;;;1109;0.17;-5.07
;;;1110;0.08;-5.24
;;;1111;0.17;-5.24
